filename,dyadNumber,condition,game,trial,target,choice,correct,trialStart,trialEnd,trialValue,startOfNextTrial,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D14_TT_Coded.eaf,D14,Auditory,0,0,7,7,Correct,76712,99087,Ga0 Tu0 Ta7 {*7* 2 3} Ch7,101217,1,Director,1,"T1",77607,81026,3419,Visual,77607,81026,3419,"X"
D14_TT_Coded.eaf,D14,Auditory,0,1,1,1,Correct,101217,117528,Ga0 Tu1 Ta1 {6 4 *1*} Ch1,121022,2,Director,1,"T1",104418,109228,4810,Visual,104418,109228,4810,"X"
D14_TT_Coded.eaf,D14,Auditory,0,2,3,3,Correct,121022,143846,Ga0 Tu2 Ta3 {4 5 *3*} Ch3,145303,1,Director,1,"T1",128824,132621,3797,Visual,128824,132621,3797,"X"
D14_TT_Coded.eaf,D14,Auditory,0,3,8,8,Correct,145303,160327,Ga0 Tu3 Ta8 {5 *8* 3} Ch8,162573,2,Director,1,"T1",150621,153229,2608,Visual,150621,153229,2608,"X"
D14_TT_Coded.eaf,D14,Auditory,0,4,5,5,Correct,162573,179916,Ga0 Tu4 Ta5 {7 *5* 6} Ch5,180823,1,Director,1,"T1",165418,166215,797,Visual,165418,166215,797,"X"
D14_TT_Coded.eaf,D14,Auditory,0,5,4,4,Correct,180823,190350,Ga0 Tu5 Ta4 {*4* 7 1} Ch4,192244,2,Director,1,"T1",184607,186418,1811,Visual,184607,186418,1811,"X"
D14_TT_Coded.eaf,D14,Auditory,0,6,6,2,Incorrect,192244,234747,Ga0 Tu6 Ta6 {*2* 6 8} Ch2,235453,1,Director,1,"T1",197823,203620,5797,Visual,197823,203620,5797,"X"
D14_TT_Coded.eaf,D14,Auditory,0,6,6,2,Incorrect,192244,234747,Ga0 Tu6 Ta6 {*2* 6 8} Ch2,235453,2,Matcher,1,"T2",217824,219216,1392,Visual,217824,219216,1392,"X"
D14_TT_Coded.eaf,D14,Auditory,0,6,6,2,Incorrect,192244,234747,Ga0 Tu6 Ta6 {*2* 6 8} Ch2,235453,1,Director,2,"T3",219621,225229,5608,Visual,219621,225229,5608,"X"
D14_TT_Coded.eaf,D14,Auditory,0,7,2,2,Correct,235453,252044,Ga0 Tu7 Ta2 {*2* 1 4} Ch2,253547,2,Director,1,"T1",241823,246026,4203,Visual,241823,246026,4203,"X"
D14_TT_Coded.eaf,D14,Auditory,0,8,1,1,Correct,253547,267394,Ga0 Tu8 Ta1 {*1* 7 2} Ch1,270364,1,Director,1,"T1",256013,259026,3013,Visual,256013,259026,3013,"X"
