filename,dyadNumber,condition,game,trial,target,choice,correct,trialStart,trialEnd,trialValue,startOfNextTrial,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D19_TT_Coded.eaf,D19,Visual,0,0,8,8,Correct,63962,152711,Ga0 Tu0 Ta8 {1 *8* 6} Ch8,154557,1,Director,1,"T1",147040,152229,5189,Visual,147040,152229,5189,"X"
D19_TT_Coded.eaf,D19,Visual,0,1,6,6,Correct,154557,168933,Ga0 Tu1 Ta6 {*6* 7 8} Ch6,169598,2,Director,1,"T1",156019,163812,7793,Visual,156019,163812,7793,"X"
D19_TT_Coded.eaf,D19,Visual,0,2,5,5,Correct,169598,189503,Ga0 Tu2 Ta5 {7 *5* 6} Ch5,195747,1,Director,1,"T1",174610,185813,11203,Visual,174610,185813,11203,"X"
D19_TT_Coded.eaf,D19,Visual,0,2,5,5,Correct,169598,189503,Ga0 Tu2 Ta5 {7 *5* 6} Ch5,195747,2,Matcher,1,"T2",188823,190026,1203,Visual,188823,190026,1203,"X"
D19_TT_Coded.eaf,D19,Visual,0,3,4,4,Correct,195747,211579,Ga0 Tu3 Ta4 {*4* 7 1} Ch4,212101,2,Director,1,"T1",199801,206824,7023,Visual,199801,206824,7023,"X"
D19_TT_Coded.eaf,D19,Visual,0,3,4,4,Correct,195747,211579,Ga0 Tu3 Ta4 {*4* 7 1} Ch4,212101,2,Director,1,"T1",199801,206824,7023,Acoustic,204413,206224,1811,"X"
D19_TT_Coded.eaf,D19,Visual,0,4,2,2,Correct,212101,223429,Ga0 Tu4 Ta2 {5 1 *2*} Ch2,224642,1,Director,1,"T1",216399,222399,6000,Visual,216399,222399,6000,"X"
D19_TT_Coded.eaf,D19,Visual,0,5,3,4,Incorrect,224642,268297,Ga0 Tu5 Ta3 {8 3 *4*} Ch4,269460,2,Director,1,"T1",237425,244422,6997,Visual,237425,244422,6997,"X"
D19_TT_Coded.eaf,D19,Visual,0,5,3,4,Incorrect,224642,268297,Ga0 Tu5 Ta3 {8 3 *4*} Ch4,269460,1,Matcher,1,"T2",255037,255618,581,Visual,255037,255618,581,"X"
D19_TT_Coded.eaf,D19,Visual,0,5,3,4,Incorrect,224642,268297,Ga0 Tu5 Ta3 {8 3 *4*} Ch4,269460,2,Director,2,"T3",255617,265820,10203,Visual,255617,265820,10203,"X"
D19_TT_Coded.eaf,D19,Visual,0,6,6,6,Correct,269460,286155,Ga0 Tu6 Ta6 {2 *6* 8} Ch6,287384,1,Director,1,"T1",272620,283418,10798,Visual,272620,283418,10798,"X"
D19_TT_Coded.eaf,D19,Visual,0,7,2,2,Correct,287384,297479,Ga0 Tu7 Ta2 {*2* 1 4} Ch2,298628,2,Director,1,"T1",291430,296620,5190,Visual,291430,296620,5190,"X"
D19_TT_Coded.eaf,D19,Visual,0,8,4,4,Correct,298628,312587,Ga0 Tu8 Ta4 {6 5 *4*} Ch4,313663,1,Director,1,"T1",302026,311242,9216,Visual,302026,311242,9216,"X"
D19_TT_Coded.eaf,D19,Visual,0,9,7,7,Correct,313663,328527,Ga0 Tu9 Ta7 {8 *7* 3} Ch7,329290,1,Matcher,1,"T1",315438,327428,11990,Visual,315438,327428,11990,"X"
D19_TT_Coded.eaf,D19,Visual,0,10,3,4,Incorrect,329290,342139,Ga0 Tu10 Ta3 {*4* 5 3} Ch4,343134,1,Director,1,"T1",331621,338823,7202,Visual,331621,338823,7202,"X"
D19_TT_Coded.eaf,D19,Visual,0,11,8,8,Correct,343134,355926,Ga0 Tu11 Ta8 {5 *8* 3} Ch8,356090,2,Director,1,"T1",344631,352618,7987,Visual,344631,352618,7987,"X"
D19_TT_Coded.eaf,D19,Visual,0,12,1,1,Correct,356090,367129,Ga0 Tu12 Ta1 {*1* 7 2} Ch1,367965,1,Director,1,"T1",358012,366026,8014,Visual,358012,366026,8014,"X"
D19_TT_Coded.eaf,D19,Visual,0,13,5,5,Correct,367965,379732,Ga0 Tu13 Ta5 {2 3 *5*} Ch5,380545,2,Director,1,"T1",369635,378418,8783,Visual,369635,378418,8783,"X"
D19_TT_Coded.eaf,D19,Visual,0,14,7,7,Correct,380545,395041,Ga0 Tu14 Ta7 {*7* 2 3} Ch7,395612,1,Director,1,"T1",386610,393610,7000,Visual,386610,393610,7000,"X"
D19_TT_Coded.eaf,D19,Visual,0,15,1,1,Correct,395612,406115,Ga0 Tu15 Ta1 {6 4 *1*} Ch1,417440,2,Director,1,"T1",399012,404012,5000,Visual,399012,404012,5000,"X"
D19_TT_Coded.eaf,D19,Visual,1,0,3,4,Incorrect,417440,433168,Ga1 Tu0 Ta3 {*4* 5 3} Ch4,433514,1,Director,1,"T1",421815,427613,5798,Visual,421815,427613,5798,"X"
D19_TT_Coded.eaf,D19,Visual,1,1,8,8,Correct,433514,453265,Ga1 Tu1 Ta8 {5 *8* 3} Ch8,455199,2,Director,1,"T1",437031,452207,15176,Visual,437031,444612,7581,"X"
D19_TT_Coded.eaf,D19,Visual,1,1,8,8,Correct,433514,453265,Ga1 Tu1 Ta8 {5 *8* 3} Ch8,455199,2,Director,1,"T1",437031,452207,15176,Visual,446797,452216,5419,"X"
D19_TT_Coded.eaf,D19,Visual,1,2,4,4,Correct,455199,479455,Ga1 Tu2 Ta4 {6 5 *4*} Ch4,480025,1,Director,1,"T1",457418,468026,10608,Visual,457418,468026,10608,"X"
D19_TT_Coded.eaf,D19,Visual,1,2,4,4,Correct,455199,479455,Ga1 Tu2 Ta4 {6 5 *4*} Ch4,480025,2,Matcher,1,"T2",469810,471026,1216,Visual,469810,471026,1216,"X"
D19_TT_Coded.eaf,D19,Visual,1,2,4,4,Correct,455199,479455,Ga1 Tu2 Ta4 {6 5 *4*} Ch4,480025,1,Director,2,"T3",471033,476816,5783,Visual,471033,476816,5783,"X"
D19_TT_Coded.eaf,D19,Visual,1,3,7,7,Correct,480025,505720,Ga1 Tu3 Ta7 {8 *7* 3} Ch7,508262,2,Director,1,"T1",481621,499220,17599,Visual,481616,491818,10202,"X"
D19_TT_Coded.eaf,D19,Visual,1,3,7,7,Correct,480025,505720,Ga1 Tu3 Ta7 {8 *7* 3} Ch7,508262,2,Director,1,"T1",481621,499220,17599,Visual,493413,499236,5823,"X"
D19_TT_Coded.eaf,D19,Visual,1,4,6,6,Correct,508262,550916,Ga1 Tu4 Ta6 {2 *6* 8} Ch6,553238,1,Director,1,"T1",510606,550920,40314,Visual,510614,522019,11405,"X"
D19_TT_Coded.eaf,D19,Visual,1,4,6,6,Correct,508262,550916,Ga1 Tu4 Ta6 {2 *6* 8} Ch6,553238,1,Director,1,"T1",510606,550920,40314,Visual,528013,549815,21802,"X"
D19_TT_Coded.eaf,D19,Visual,1,7,3,3,Correct,586076,605508,Ga1 Tu7 Ta3 {8 *3* 4} Ch3,606083,2,Director,1,"T1",588200,603228,15028,Visual,588215,596228,8013,"X"
D19_TT_Coded.eaf,D19,Visual,1,7,3,3,Correct,586076,605508,Ga1 Tu7 Ta3 {8 *3* 4} Ch3,606083,2,Director,1,"T1",588200,603228,15028,Visual,597621,603229,5608,"X"
D19_TT_Coded.eaf,D19,Visual,1,8,2,2,Correct,606083,617914,Ga1 Tu8 Ta2 {5 1 *2*} Ch2,618387,1,Director,1,"T1",609621,616621,7000,Visual,609621,616621,7000,"X"
D19_TT_Coded.eaf,D19,Visual,1,9,6,7,Incorrect,618387,632635,Ga1 Tu9 Ta6 {6 *7* 8} Ch7,634586,2,Director,1,"T1",621810,630621,8811,Visual,621810,630621,8811,"X"
D19_TT_Coded.eaf,D19,Visual,1,9,6,7,Incorrect,618387,632635,Ga1 Tu9 Ta6 {6 *7* 8} Ch7,634586,2,Director,1,"T1",621810,630621,8811,Acoustic,625411,630613,5202,"X"
D19_TT_Coded.eaf,D19,Visual,1,10,5,6,Incorrect,634586,667362,Ga1 Tu10 Ta5 {7 5 *6*} Ch6,668513,1,Director,1,"T1",642026,642039,13,Visual,642026,649823,7797,"X"
D19_TT_Coded.eaf,D19,Visual,1,10,5,6,Incorrect,634586,667362,Ga1 Tu10 Ta5 {7 5 *6*} Ch6,668513,1,Director,2,"T1",642039,664248,22209,Visual,642026,649823,7797,"X"
D19_TT_Coded.eaf,D19,Visual,1,10,5,6,Incorrect,634586,667362,Ga1 Tu10 Ta5 {7 5 *6*} Ch6,668513,1,Director,2,"T1",642039,664248,22209,Visual,656229,664242,8013,"X"
D19_TT_Coded.eaf,D19,Visual,1,11,4,4,Correct,668513,683145,Ga1 Tu11 Ta4 {*4* 7 1} Ch4,683777,2,Director,1,"T1",672203,681217,9014,Visual,672203,681217,9014,"X"
D19_TT_Coded.eaf,D19,Visual,1,12,1,1,Correct,683777,694193,Ga1 Tu12 Ta1 {*1* 7 2} Ch1,694576,1,Director,1,"T1",684229,693229,9000,Visual,684229,693229,9000,"X"
D19_TT_Coded.eaf,D19,Visual,1,13,5,5,Correct,694576,707528,Ga1 Tu13 Ta5 {2 3 *5*} Ch5,708648,2,Director,1,"T1",697418,706621,9203,Visual,697418,706621,9203,"X"
D19_TT_Coded.eaf,D19,Visual,1,14,7,7,Correct,708648,725824,Ga1 Tu14 Ta7 {*7* 2 3} Ch7,726303,1,Director,1,"T1",716620,723417,6797,Visual,716620,723417,6797,"X"
D19_TT_Coded.eaf,D19,Visual,1,15,1,1,Correct,726303,733775,Ga1 Tu15 Ta1 {6 4 *1*} Ch1,740287,2,Director,1,"T1",727418,733026,5608,Visual,727418,733026,5608,"X"
D19_TT_Coded.eaf,D19,Visual,2,0,2,2,Correct,740287,748247,Ga2 Tu0 Ta2 {5 1 *2*} Ch2,747942,1,Director,1,"T1",740404,746418,6014,Visual,740404,746418,6014,"X"
D19_TT_Coded.eaf,D19,Visual,2,1,3,3,Correct,747942,760934,Ga2 Tu1 Ta3 {8 *3* 4} Ch3,760343,2,Director,1,"T1",749824,758026,8202,Visual,749824,758026,8202,"X"
D19_TT_Coded.eaf,D19,Visual,2,2,7,7,Correct,760343,771534,Ga2 Tu2 Ta7 {*7* 2 3} Ch7,771485,1,Director,1,"T1",763837,769418,5581,Visual,763837,769418,5581,"X"
D19_TT_Coded.eaf,D19,Visual,2,3,1,1,Correct,771485,777789,Ga2 Tu3 Ta1 {6 4 *1*} Ch1,779270,2,Director,1,"T1",772810,777216,4406,Visual,772810,777216,4406,"X"
D19_TT_Coded.eaf,D19,Visual,2,4,5,5,Correct,779270,796238,Ga2 Tu4 Ta5 {7 *5* 6} Ch5,797195,1,Director,1,"T1",786208,792816,6608,Visual,786208,792816,6608,"X"
D19_TT_Coded.eaf,D19,Visual,2,5,4,4,Correct,797195,807651,Ga2 Tu5 Ta4 {*4* 7 1} Ch4,808206,2,Director,1,"T1",798026,805824,7798,Visual,798026,805824,7798,"X"
D19_TT_Coded.eaf,D19,Visual,2,6,3,3,Correct,808206,821261,Ga2 Tu6 Ta3 {4 5 *3*} Ch3,821986,1,Director,1,"T1",812607,816620,4013,Visual,812607,816620,4013,"X"
D19_TT_Coded.eaf,D19,Visual,2,7,8,8,Correct,821986,834835,Ga2 Tu7 Ta8 {5 *8* 3} Ch8,835581,2,Director,1,"T1",824430,832822,8392,Visual,824430,832822,8392,"X"
D19_TT_Coded.eaf,D19,Visual,2,8,6,6,Correct,835581,851100,Ga2 Tu8 Ta6 {2 *6* 8} Ch6,850826,1,Director,1,"T1",841026,849418,8392,Visual,841026,849418,8392,"X"
D19_TT_Coded.eaf,D19,Visual,2,9,2,2,Correct,850826,862193,Ga2 Tu9 Ta2 {*2* 1 4} Ch2,862916,2,Director,1,"T1",852837,861026,8189,Visual,852837,861026,8189,"X"
D19_TT_Coded.eaf,D19,Visual,2,10,4,4,Correct,862916,876148,Ga2 Tu10 Ta4 {6 5 *4*} Ch4,876633,1,Director,1,"T1",868810,874608,5798,Visual,868810,874608,5798,"X"
D19_TT_Coded.eaf,D19,Visual,2,11,7,7,Correct,876633,890328,Ga2 Tu11 Ta7 {8 *7* 3} Ch7,891323,2,Director,1,"T1",878014,888811,10797,Visual,878014,888811,10797,"X"
D19_TT_Coded.eaf,D19,Visual,2,12,8,8,Correct,891323,904051,Ga2 Tu12 Ta8 {1 *8* 6} Ch8,905296,1,Director,1,"T1",896813,903610,6797,Visual,896813,903610,6797,"X"
D19_TT_Coded.eaf,D19,Visual,2,13,6,7,Incorrect,905296,917895,Ga2 Tu13 Ta6 {6 *7* 8} Ch7,919035,2,Director,1,"T1",906391,916418,10027,Visual,906391,916418,10027,"X"
D19_TT_Coded.eaf,D19,Visual,2,14,1,1,Correct,919035,929066,Ga2 Tu14 Ta1 {*1* 7 2} Ch1,929990,1,Director,1,"T1",924018,928613,4595,Visual,924018,928613,4595,"X"
D19_TT_Coded.eaf,D19,Visual,2,15,5,5,Correct,929990,941342,Ga2 Tu15 Ta5 {2 3 *5*} Ch5,948202,2,Director,1,"T1",931432,939824,8392,Visual,931432,939824,8392,"X"
D19_TT_Coded.eaf,D19,Visual,3,0,7,7,Correct,948202,961442,Ga3 Tu0 Ta7 {*7* 2 3} Ch7,961917,1,Director,1,"T1",952404,958634,6230,Visual,952404,958634,6230,"X"
D19_TT_Coded.eaf,D19,Visual,3,1,1,1,Correct,961917,968421,Ga3 Tu1 Ta1 {6 4 *1*} Ch1,969473,2,Director,1,"T1",962810,967608,4798,Visual,962810,967608,4798,"X"
