filename,dyadNumber,condition,game,trial,target,choice,correct,trialStart,trialEnd,trialValue,startOfNextTrial,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D5_TT_Coded.eaf,D5,Visual,0,0,3,5,Incorrect,476207,497078,Ga0 Tu0 Ta3 {4 *5* 3} Ch5,498902,1,Director,1,"T1",480040,484026,3986,Visual,480040,484026,3986,"X"
D5_TT_Coded.eaf,D5,Visual,0,1,8,5,Incorrect,501000,518020,Ga0 Tu1 Ta8 {*5* 8 3} Ch5,537059,2,Director,1,"T1",501815,507221,5406,Visual,501815,507221,5406,"X"
D5_TT_Coded.eaf,D5,Visual,0,2,4,4,Correct,498902,533717,Ga0 Tu2 Ta4 {6 5 *4*} Ch4,501000,2,Matcher,1,"T1",501815,507221,5406,Visual,501815,507221,5406,"X"
D5_TT_Coded.eaf,D5,Visual,0,2,4,4,Correct,498902,533717,Ga0 Tu2 Ta4 {6 5 *4*} Ch4,501000,1,Director,1,"T1",523435,532219,8784,Visual,523435,532219,8784,"X"
D5_TT_Coded.eaf,D5,Visual,0,3,7,7,Correct,537059,565291,Ga0 Tu3 Ta7 {8 *7* 3} Ch7,567581,2,Director,1,"T1",539026,559222,20196,Visual,539026,559222,20196,"X"
D5_TT_Coded.eaf,D5,Visual,0,4,6,6,Correct,567581,587772,Ga0 Tu4 Ta6 {2 *6* 8} Ch6,591202,1,Director,1,"T1",570026,586021,15995,Visual,570030,576611,6581,"X"
D5_TT_Coded.eaf,D5,Visual,0,4,6,6,Correct,567581,587772,Ga0 Tu4 Ta6 {2 *6* 8} Ch6,591202,1,Director,1,"T1",570026,586021,15995,Visual,577408,586028,8620,"X"
D5_TT_Coded.eaf,D5,Visual,0,5,2,2,Correct,591202,610185,Ga0 Tu5 Ta2 {*2* 1 4} Ch2,593227,2,Director,1,"T1",593418,603823,10405,Visual,593418,603823,10405,"X"
D5_TT_Coded.eaf,D5,Visual,0,6,8,8,Correct,593227,634058,Ga0 Tu6 Ta8 {1 *8* 6} Ch8,636002,2,Matcher,1,"T1",593418,603823,10405,Visual,593418,603823,10405,"X"
D5_TT_Coded.eaf,D5,Visual,0,6,8,8,Correct,593227,634058,Ga0 Tu6 Ta8 {1 *8* 6} Ch8,636002,1,Director,1,"T1",613018,627410,14392,Visual,613031,619815,6784,"X"
D5_TT_Coded.eaf,D5,Visual,0,6,8,8,Correct,593227,634058,Ga0 Tu6 Ta8 {1 *8* 6} Ch8,636002,1,Director,1,"T1",613018,627410,14392,Visual,621416,627430,6014,"X"
D5_TT_Coded.eaf,D5,Visual,0,7,3,4,Incorrect,636002,662761,Ga0 Tu7 Ta3 {8 3 *4*} Ch4,641850,2,Director,1,"T1",642413,659824,17411,Visual,642413,659824,17411,"X"
D5_TT_Coded.eaf,D5,Visual,0,8,2,2,Correct,641850,675969,Ga0 Tu8 Ta2 {5 1 *2*} Ch2,676976,2,Matcher,1,"T1",642413,659824,17411,Visual,642413,659824,17411,"X"
D5_TT_Coded.eaf,D5,Visual,0,8,2,2,Correct,641850,675969,Ga0 Tu8 Ta2 {5 1 *2*} Ch2,676976,1,Director,1,"T1",664806,674414,9608,Visual,664806,674414,9608,"X"
D5_TT_Coded.eaf,D5,Visual,0,9,6,6,Correct,676976,706776,Ga0 Tu9 Ta6 {*6* 7 8} Ch6,684793,2,Director,1,"T1",684819,707221,22402,Visual,684819,707221,22402,"X"
D5_TT_Coded.eaf,D5,Visual,0,10,5,5,Correct,684793,735817,Ga0 Tu10 Ta5 {7 *5* 6} Ch5,739000,2,Matcher,1,"T1",684819,707221,22402,Visual,684819,707221,22402,"X"
D5_TT_Coded.eaf,D5,Visual,0,10,5,5,Correct,684793,735817,Ga0 Tu10 Ta5 {7 *5* 6} Ch5,739000,1,Director,1,"T1",709621,734019,24398,Visual,709620,722822,13202,"X"
D5_TT_Coded.eaf,D5,Visual,0,10,5,5,Correct,684793,735817,Ga0 Tu10 Ta5 {7 *5* 6} Ch5,739000,1,Director,1,"T1",709621,734019,24398,Visual,723607,724823,1216,"X"
