filename,dyadNumber,condition,game,trial,target,choice,correct,trialStart,trialEnd,trialValue,startOfNextTrial,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D11_TT_Coded.eaf,D11,Visual,0,0,2,2,Correct,38441,51624,Ga0 Tu0 Ta2 {5 1 *2*} Ch2,54048,1,Director,1,"T1",48026,50418,2392,Visual,48026,50418,2392,"X"
D11_TT_Coded.eaf,D11,Visual,0,1,3,8,Incorrect,54048,74495,Ga0 Tu1 Ta3 {*8* 3 4} Ch8,71983,2,Director,1,"T1",62026,68824,6798,Visual,62026,68824,6798,"X"
D11_TT_Coded.eaf,D11,Visual,0,2,7,7,Correct,71983,120781,Ga0 Tu2 Ta7 {*7* 2 3} Ch7,122957,1,Director,1,"T1",115418,119431,4013,Visual,115418,119431,4013,"X"
D11_TT_Coded.eaf,D11,Visual,0,3,1,1,Correct,122957,130109,Ga0 Tu3 Ta1 {6 4 *1*} Ch1,131725,2,Director,1,"T1",127026,129026,2000,Visual,127026,129026,2000,"X"
D11_TT_Coded.eaf,D11,Visual,0,4,5,7,Incorrect,131725,158516,Ga0 Tu4 Ta5 {*7* 5 6} Ch7,161307,1,Director,1,"T1",136824,143229,6405,Visual,136824,143229,6405,"X"
D11_TT_Coded.eaf,D11,Visual,0,4,5,7,Incorrect,131725,158516,Ga0 Tu4 Ta5 {*7* 5 6} Ch7,161307,2,Matcher,1,"T2",146621,147824,1203,Visual,146621,147824,1203,"X"
D11_TT_Coded.eaf,D11,Visual,0,4,5,7,Incorrect,131725,158516,Ga0 Tu4 Ta5 {*7* 5 6} Ch7,161307,1,Director,2,"T3",148216,155824,7608,Visual,148216,155824,7608,"X"
D11_TT_Coded.eaf,D11,Visual,0,5,4,4,Correct,161307,171147,Ga0 Tu5 Ta4 {*4* 7 1} Ch4,172364,2,Director,1,"T1",166026,169215,3189,Visual,166026,169215,3189,"X"
D11_TT_Coded.eaf,D11,Visual,0,6,3,4,Incorrect,172364,184083,Ga0 Tu6 Ta3 {*4* 5 3} Ch4,184411,1,Director,1,"T1",176823,180026,3203,Visual,176823,180026,3203,"X"
D11_TT_Coded.eaf,D11,Visual,0,7,8,8,Correct,184411,193771,Ga0 Tu7 Ta8 {5 *8* 3} Ch8,194747,2,Director,1,"T1",188202,191405,3203,Visual,188202,191405,3203,"X"
D11_TT_Coded.eaf,D11,Visual,0,8,6,6,Correct,194747,203843,Ga0 Tu8 Ta6 {2 *6* 8} Ch6,205882,1,Director,1,"T1",199418,202418,3000,Visual,199418,202418,3000,"X"
D11_TT_Coded.eaf,D11,Visual,0,9,2,2,Correct,205882,211538,Ga0 Tu9 Ta2 {*2* 1 4} Ch2,212915,2,Director,1,"T1",208837,210634,1797,Visual,208837,210634,1797,"X"
D11_TT_Coded.eaf,D11,Visual,0,10,4,4,Correct,212915,221835,Ga0 Tu10 Ta4 {6 5 *4*} Ch4,221785,1,Director,1,"T1",217620,220418,2798,Visual,217620,220418,2798,"X"
D11_TT_Coded.eaf,D11,Visual,0,11,7,7,Correct,221785,231497,Ga0 Tu11 Ta7 {8 *7* 3} Ch7,232011,2,Director,1,"T1",226405,230013,3608,Visual,226405,230013,3608,"X"
D11_TT_Coded.eaf,D11,Visual,0,12,8,1,Incorrect,232011,240610,Ga0 Tu12 Ta8 {*1* 8 6} Ch1,246064,1,Director,1,"T1",236026,240026,4000,Visual,236026,240026,4000,"X"
D11_TT_Coded.eaf,D11,Visual,0,13,6,6,Correct,246064,251160,Ga0 Tu13 Ta6 {*6* 7 8} Ch6,250753,2,Director,1,"T1",245418,248621,3203,Visual,245418,248621,3203,"X"
D11_TT_Coded.eaf,D11,Visual,0,14,1,7,Incorrect,250753,260353,Ga0 Tu14 Ta1 {1 *7* 2} Ch7,260072,1,Director,1,"T1",254620,257620,3000,Visual,254620,257620,3000,"X"
D11_TT_Coded.eaf,D11,Visual,0,15,5,5,Correct,260072,266775,Ga0 Tu15 Ta5 {2 3 *5*} Ch5,278401,2,Director,1,"T1",263215,266621,3406,Visual,263215,266621,3406,"X"
D11_TT_Coded.eaf,D11,Visual,1,0,7,7,Correct,278401,296232,Ga1 Tu0 Ta7 {*7* 2 3} Ch7,292118,1,Director,1,"T1",281620,286418,4798,Visual,281620,286418,4798,"X"
D11_TT_Coded.eaf,D11,Visual,1,1,1,6,Incorrect,292118,303678,Ga1 Tu1 Ta1 {*6* 4 1} Ch6,301464,2,Director,1,"T1",297216,300216,3000,Visual,297216,300216,3000,"X"
D11_TT_Coded.eaf,D11,Visual,1,2,3,4,Incorrect,301464,310816,Ga1 Tu2 Ta3 {*4* 5 3} Ch4,310517,1,Director,1,"T1",305824,308837,3013,Visual,305824,308837,3013,"X"
