filename,dyadNumber,condition,game,trial,target,choice,correct,trialStart,trialEnd,trialValue,startOfNextTrial,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D13_TT_Coded.eaf,D13,Visual,0,0,7,7,Correct,27457,46264,Ga0 Tu0 Ta7 {*7* 2 3} Ch7,47468,1,Director,1,"T1",36490,39700,3210,Acoustic,36510,36900,390,"X"
D13_TT_Coded.eaf,D13,Visual,0,0,7,7,Correct,27457,46264,Ga0 Tu0 Ta7 {*7* 2 3} Ch7,47468,1,Director,1,"T1",36490,39700,3210,Acoustic,38290,39700,1410,"X"
D13_TT_Coded.eaf,D13,Visual,0,1,1,1,Correct,47468,61540,Ga0 Tu1 Ta1 {6 4 *1*} Ch1,63376,2,Director,1,"T1",54910,55600,690,Acoustic,54910,55600,690,"X"
D13_TT_Coded.eaf,D13,Visual,0,2,3,3,Correct,63376,74351,Ga0 Tu2 Ta3 {4 5 *3*} Ch3,74956,1,Director,1,"T1",68300,69000,700,Acoustic,68300,69000,700,"X"
D13_TT_Coded.eaf,D13,Visual,0,3,8,8,Correct,74956,84059,Ga0 Tu3 Ta8 {5 *8* 3} Ch8,85519,2,Director,1,"T1",76400,78000,1600,Acoustic,76400,78000,1600,"X"
D13_TT_Coded.eaf,D13,Visual,0,4,5,5,Correct,85519,103886,Ga0 Tu4 Ta5 {7 *5* 6} Ch5,105603,1,Director,1,"T1",95000,96800,1800,Acoustic,95000,96800,1800,"X"
D13_TT_Coded.eaf,D13,Visual,0,5,4,7,Incorrect,105603,133298,Ga0 Tu5 Ta4 {4 *7* 1} Ch7,135509,2,Director,1,"T1",128510,129310,800,Acoustic,128510,129310,800,"X"
D13_TT_Coded.eaf,D13,Visual,0,6,6,2,Incorrect,135509,149260,Ga0 Tu6 Ta6 {*2* 6 8} Ch2,151370,1,Director,1,"T1",143710,145000,1290,Acoustic,143710,145000,1290,"X"
D13_TT_Coded.eaf,D13,Visual,0,7,2,2,Correct,151370,162642,Ga0 Tu7 Ta2 {*2* 1 4} Ch2,165267,2,Director,1,"T1",157000,159510,2510,Acoustic,157000,159510,2510,"X"
D13_TT_Coded.eaf,D13,Visual,0,8,1,1,Correct,165267,187555,Ga0 Tu8 Ta1 {*1* 7 2} Ch1,189377,1,Director,1,"T1",181590,186400,4810,Acoustic,181590,186400,4810,"X"
D13_TT_Coded.eaf,D13,Visual,0,9,5,5,Correct,189377,196769,Ga0 Tu9 Ta5 {2 3 *5*} Ch5,198570,2,Director,1,"T1",193490,194800,1310,Acoustic,193490,194800,1310,"X"
D13_TT_Coded.eaf,D13,Visual,0,10,2,2,Correct,198570,212698,Ga0 Tu10 Ta2 {5 1 *2*} Ch2,214856,1,Director,1,"T1",206895,213005,6110,Acoustic,206895,213005,6110,"X"
D13_TT_Coded.eaf,D13,Visual,0,11,3,3,Correct,214856,226888,Ga0 Tu11 Ta3 {8 *3* 4} Ch3,228578,2,Director,1,"T1",219800,220900,1100,Acoustic,219800,220900,1100,"X"
D13_TT_Coded.eaf,D13,Visual,0,12,8,8,Correct,228578,235633,Ga0 Tu12 Ta8 {1 *8* 6} Ch8,237080,1,Director,1,"T1",232300,232305,5,Acoustic,232305,235905,3600,"X"
D13_TT_Coded.eaf,D13,Visual,0,12,8,8,Correct,228578,235633,Ga0 Tu12 Ta8 {1 *8* 6} Ch8,237080,1,Director,2,"T1",232305,235905,3600,Acoustic,232305,235905,3600,"X"
D13_TT_Coded.eaf,D13,Visual,0,13,6,6,Correct,237080,249231,Ga0 Tu13 Ta6 {*6* 7 8} Ch6,251432,2,Director,1,"T1",241410,243390,1980,Acoustic,241410,243390,1980,"X"
D13_TT_Coded.eaf,D13,Visual,0,14,4,4,Correct,251432,264121,Ga0 Tu14 Ta4 {6 5 *4*} Ch4,264767,1,Director,1,"T1",258100,261400,3300,Acoustic,258100,261400,3300,"X"
D13_TT_Coded.eaf,D13,Visual,0,15,7,8,Incorrect,264767,275447,Ga0 Tu15 Ta7 {*8* 7 3} Ch8,284247,2,Director,1,"T1",267910,269100,1190,Acoustic,267910,269100,1190,"X"
D13_TT_Coded.eaf,D13,Visual,1,0,8,8,Correct,284247,293550,Ga1 Tu0 Ta8 {1 *8* 6} Ch8,294071,1,Director,1,"T1",289890,292510,2620,Acoustic,289890,292510,2620,"X"
D13_TT_Coded.eaf,D13,Visual,1,1,6,7,Incorrect,294071,310791,Ga1 Tu1 Ta6 {6 *7* 8} Ch7,312214,2,Director,1,"T1",300300,303900,3600,Acoustic,300300,303900,3600,"X"
D13_TT_Coded.eaf,D13,Visual,1,2,5,5,Correct,312214,330621,Ga1 Tu2 Ta5 {7 *5* 6} Ch5,331542,1,Director,1,"T1",316090,324000,7910,Acoustic,316070,319790,3720,"X"
D13_TT_Coded.eaf,D13,Visual,1,2,5,5,Correct,312214,330621,Ga1 Tu2 Ta5 {7 *5* 6} Ch5,331542,1,Director,1,"T1",316090,324000,7910,Acoustic,321015,324005,2990,"X"
D13_TT_Coded.eaf,D13,Visual,1,3,4,1,Incorrect,331542,347565,Ga1 Tu3 Ta4 {4 7 *1*} Ch1,348692,2,Director,1,"T1",343190,346100,2910,Acoustic,343190,346100,2910,"X"
D13_TT_Coded.eaf,D13,Visual,1,4,2,2,Correct,348692,353732,Ga1 Tu4 Ta2 {5 1 *2*} Ch2,354845,1,Director,1,"T1",349010,353900,4890,Acoustic,349010,353900,4890,"X"
D13_TT_Coded.eaf,D13,Visual,1,5,3,3,Correct,354845,360029,Ga1 Tu5 Ta3 {8 *3* 4} Ch3,361612,2,Director,1,"T1",357610,358500,890,Acoustic,357610,358500,890,"X"
D13_TT_Coded.eaf,D13,Visual,1,6,6,6,Correct,361612,369084,Ga1 Tu6 Ta6 {2 *6* 8} Ch6,370300,1,Director,1,"T1",364630,367110,2480,Acoustic,364630,367110,2480,"X"
D13_TT_Coded.eaf,D13,Visual,1,7,2,2,Correct,370300,376149,Ga1 Tu7 Ta2 {*2* 1 4} Ch2,376859,2,Director,1,"T1",372900,375000,2100,Acoustic,372900,375000,2100,"X"
D13_TT_Coded.eaf,D13,Visual,1,8,4,4,Correct,376859,386779,Ga1 Tu8 Ta4 {6 5 *4*} Ch4,388485,1,Director,1,"T1",381390,387090,5700,Acoustic,381390,387090,5700,"X"
D13_TT_Coded.eaf,D13,Visual,1,9,7,7,Correct,388485,395452,Ga1 Tu9 Ta7 {8 *7* 3} Ch7,396435,2,Director,1,"T1",389180,390490,1310,Acoustic,389180,390490,1310,"X"
D13_TT_Coded.eaf,D13,Visual,1,10,3,3,Correct,396435,401458,Ga1 Tu10 Ta3 {4 5 *3*} Ch3,402220,1,Director,1,"T1",397300,399210,1910,Acoustic,397300,399210,1910,"X"
D13_TT_Coded.eaf,D13,Visual,1,11,8,8,Correct,402220,407524,Ga1 Tu11 Ta8 {5 *8* 3} Ch8,408761,2,Director,1,"T1",404410,406700,2290,Acoustic,404410,406700,2290,"X"
D13_TT_Coded.eaf,D13,Visual,1,12,1,1,Correct,408761,415017,Ga1 Tu12 Ta1 {*1* 7 2} Ch1,416780,1,Director,1,"T1",412000,415510,3510,Acoustic,412000,415510,3510,"X"
D13_TT_Coded.eaf,D13,Visual,1,13,5,5,Correct,416780,421668,Ga1 Tu13 Ta5 {2 3 *5*} Ch5,422761,2,Director,1,"T1",419810,421400,1590,Acoustic,419810,421400,1590,"X"
D13_TT_Coded.eaf,D13,Visual,1,14,7,7,Correct,422761,427417,Ga1 Tu14 Ta7 {*7* 2 3} Ch7,427724,1,Director,1,"T1",425100,426200,1100,Acoustic,425100,426200,1100,"X"
D13_TT_Coded.eaf,D13,Visual,1,15,1,1,Correct,427724,432796,Ga1 Tu15 Ta1 {6 4 *1*} Ch1,437712,2,Director,1,"T1",429700,431600,1900,Acoustic,429700,431600,1900,"X"
D13_TT_Coded.eaf,D13,Visual,2,0,3,3,Correct,437712,442880,Ga2 Tu0 Ta3 {4 5 *3*} Ch3,443379,1,Director,1,"T1",439710,440800,1090,Acoustic,439710,440800,1090,"X"
