filename,dyadNumber,condition,game,trial,target,choice,correct,trialStart,trialEnd,trialValue,startOfNextTrial,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D8_TT_Coded.eaf,D8,Auditory,0,0,8,6,Incorrect,54664,70608,Ga0 Tu0 Ta8 {1 8 *6*} Ch6,72842,1,Director,1,"T1",61210,64410,3200,Visual,61210,64410,3200,"X"
D8_TT_Coded.eaf,D8,Auditory,0,1,6,8,Incorrect,72842,97313,Ga0 Tu1 Ta6 {6 7 *8*} Ch8,100823,2,Director,1,"T1",76610,84710,8100,Visual,76615,79615,3000,"X"
D8_TT_Coded.eaf,D8,Auditory,0,1,6,8,Incorrect,72842,97313,Ga0 Tu1 Ta6 {6 7 *8*} Ch8,100823,2,Director,1,"T1",76610,84710,8100,Visual,83005,84725,1720,"X"
D8_TT_Coded.eaf,D8,Auditory,0,2,5,5,Correct,100823,129471,Ga0 Tu2 Ta5 {7 *5* 6} Ch5,131807,1,Director,1,"T1",106410,108410,2000,Visual,106410,108410,2000,"X"
D8_TT_Coded.eaf,D8,Auditory,0,2,5,5,Correct,100823,129471,Ga0 Tu2 Ta5 {7 *5* 6} Ch5,131807,2,Matcher,1,"T2",119515,120615,1100,Visual,119515,120615,1100,"X"
D8_TT_Coded.eaf,D8,Auditory,0,2,5,5,Correct,100823,129471,Ga0 Tu2 Ta5 {7 *5* 6} Ch5,131807,1,Director,2,"T3",120610,125310,4700,Visual,120610,125310,4700,"X"
D8_TT_Coded.eaf,D8,Auditory,0,3,4,4,Correct,131807,142559,Ga0 Tu3 Ta4 {*4* 7 1} Ch4,144815,2,Director,1,"T1",138015,138815,800,Visual,138015,138815,800,"X"
D8_TT_Coded.eaf,D8,Auditory,0,4,2,1,Incorrect,144815,163854,Ga0 Tu4 Ta2 {5 *1* 2} Ch1,165469,1,Director,1,"T1",150910,154510,3600,Visual,150910,154510,3600,"X"
D8_TT_Coded.eaf,D8,Auditory,0,6,6,6,Correct,229197,244109,Ga0 Tu6 Ta6 {2 *6* 8} Ch6,243203,1,Director,1,"T1",238015,240315,2300,Visual,238015,240315,2300,"X"
D8_TT_Coded.eaf,D8,Auditory,0,7,2,2,Correct,243203,269140,Ga0 Tu7 Ta2 {*2* 1 4} Ch2,271508,2,Director,1,"T1",251905,264225,12320,Visual,251910,255010,3100,"X"
D8_TT_Coded.eaf,D8,Auditory,0,7,2,2,Correct,243203,269140,Ga0 Tu7 Ta2 {*2* 1 4} Ch2,271508,2,Director,1,"T1",251905,264225,12320,Visual,261410,264210,2800,"X"
D8_TT_Coded.eaf,D8,Auditory,0,8,4,4,Correct,271508,279156,Ga0 Tu8 Ta4 {6 5 *4*} Ch4,278305,1,Director,1,"T1",273010,273610,600,Visual,273010,273610,600,"X"
D8_TT_Coded.eaf,D8,Auditory,0,9,7,7,Correct,278305,309536,Ga0 Tu9 Ta7 {8 *7* 3} Ch7,312220,2,Director,1,"T1",293310,295110,1800,Visual,293310,295110,1800,"X"
D8_TT_Coded.eaf,D8,Auditory,0,10,3,3,Correct,312220,337019,Ga0 Tu10 Ta3 {4 5 *3*} Ch3,334623,1,Director,1,"T1",323625,327225,3600,Visual,323625,327225,3600,"X"
D8_TT_Coded.eaf,D8,Auditory,0,11,8,8,Correct,334623,353126,Ga0 Tu11 Ta8 {5 *8* 3} Ch8,353587,2,Director,1,"T1",341525,344315,2790,Visual,341525,344315,2790,"X"
D8_TT_Coded.eaf,D8,Auditory,0,11,8,8,Correct,334623,353126,Ga0 Tu11 Ta8 {5 *8* 3} Ch8,353587,1,Matcher,1,"T2",349410,350610,1200,Visual,349410,350610,1200,"X"
D8_TT_Coded.eaf,D8,Auditory,0,12,1,1,Correct,353587,364699,Ga0 Tu12 Ta1 {*1* 7 2} Ch1,364302,1,Director,1,"T1",358510,361110,2600,Visual,358510,361110,2600,"X"
D8_TT_Coded.eaf,D8,Auditory,0,13,5,5,Correct,364302,382078,Ga0 Tu13 Ta5 {2 3 *5*} Ch5,382834,2,Director,1,"T1",371815,373115,1300,Visual,371815,373115,1300,"X"
D8_TT_Coded.eaf,D8,Auditory,0,13,5,5,Correct,364302,382078,Ga0 Tu13 Ta5 {2 3 *5*} Ch5,382834,1,Matcher,1,"T2",376100,376710,610,Visual,376100,376710,610,"X"
D8_TT_Coded.eaf,D8,Auditory,0,13,5,5,Correct,364302,382078,Ga0 Tu13 Ta5 {2 3 *5*} Ch5,382834,2,Director,2,"T3",377225,378115,890,Visual,377225,378115,890,"X"
D8_TT_Coded.eaf,D8,Auditory,0,14,7,3,Incorrect,382834,401619,Ga0 Tu14 Ta7 {7 2 *3*} Ch3,399381,1,Director,1,"T1",394515,396415,1900,Visual,394515,396415,1900,"X"
D8_TT_Coded.eaf,D8,Auditory,0,15,1,1,Correct,399381,415948,Ga0 Tu15 Ta1 {6 4 *1*} Ch1,423498,2,Director,1,"T1",407810,409610,1800,Visual,407810,409610,1800,"X"
D8_TT_Coded.eaf,D8,Auditory,1,0,3,5,Incorrect,423498,465385,Ga1 Tu0 Ta3 {4 *5* 3} Ch5,461858,1,Director,1,"T1",445615,450615,5000,Visual,445615,450615,5000,"X"
D8_TT_Coded.eaf,D8,Auditory,1,0,3,5,Incorrect,423498,465385,Ga1 Tu0 Ta3 {4 *5* 3} Ch5,461858,2,Matcher,1,"T2",454620,455310,690,Visual,454620,455310,690,"X"
D8_TT_Coded.eaf,D8,Auditory,1,0,3,5,Incorrect,423498,465385,Ga1 Tu0 Ta3 {4 *5* 3} Ch5,461858,1,Director,2,"T3",455510,458610,3100,Visual,455510,458610,3100,"X"
D8_TT_Coded.eaf,D8,Auditory,1,1,8,8,Correct,461858,475970,Ga1 Tu1 Ta8 {5 *8* 3} Ch8,477193,2,Director,1,"T1",471115,473815,2700,Visual,471115,473815,2700,"X"
D8_TT_Coded.eaf,D8,Auditory,1,2,4,4,Correct,477193,486001,Ga1 Tu2 Ta4 {6 5 *4*} Ch4,482537,1,Director,1,"T1",479510,480710,1200,Visual,479510,480710,1200,"X"
D8_TT_Coded.eaf,D8,Auditory,1,3,7,7,Correct,482537,512689,Ga1 Tu3 Ta7 {8 *7* 3} Ch7,506936,2,Director,1,"T1",500015,502115,2100,Visual,500015,502115,2100,"X"
D8_TT_Coded.eaf,D8,Auditory,1,4,6,6,Correct,506936,531400,Ga1 Tu4 Ta6 {2 *6* 8} Ch6,536711,1,Director,1,"T1",523210,525110,1900,Visual,523210,525110,1900,"X"
D8_TT_Coded.eaf,D8,Auditory,1,5,2,2,Correct,536711,564534,Ga1 Tu5 Ta2 {*2* 1 4} Ch2,566488,2,Director,1,"T1",542410,546210,3800,Visual,542410,546210,3800,"X"
