filename,dyadNumber,condition,game,trial,target,choice,correct,trialStart,trialEnd,trialValue,startOfNextTrial,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D7_TT_Coded.eaf,D7,Visual,0,0,8,6,Incorrect,26806,46150,Ga0 Tu0 Ta8 {1 8 *6*} Ch6,60831,1,Matcher,1,"T1",40610,44010,3400,Acoustic,40610,44010,3400,"X"
D7_TT_Coded.eaf,D7,Visual,0,1,6,7,Incorrect,60831,177123,Ga0 Tu1 Ta6 {6 *7* 8} Ch7,178742,2,Matcher,1,"T1",165210,166310,1100,Acoustic,165210,166310,1100,"X"
D7_TT_Coded.eaf,D7,Visual,0,2,5,7,Incorrect,178742,193185,Ga0 Tu2 Ta5 {*7* 5 6} Ch7,215993,1,Matcher,1,"T1",189410,191410,2000,Acoustic,189410,191410,2000,"X"
D7_TT_Coded.eaf,D7,Visual,0,4,2,2,Correct,216501,229010,Ga0 Tu4 Ta2 {5 1 *2*} Ch2,241896,1,Matcher,1,"T1",226110,228910,2800,Acoustic,226110,228910,2800,"X"
D7_TT_Coded.eaf,D7,Visual,0,6,6,8,Incorrect,244553,264057,Ga0 Tu6 Ta6 {2 6 *8*} Ch8,276415,1,Matcher,1,"T1",260310,262210,1900,Acoustic,260310,262210,1900,"X"
D7_TT_Coded.eaf,D7,Visual,0,8,4,6,Incorrect,278224,289935,Ga0 Tu8 Ta4 {*6* 5 4} Ch6,302662,1,Matcher,1,"T1",287020,288910,1890,Acoustic,287020,288910,1890,"X"
D7_TT_Coded.eaf,D7,Visual,0,9,7,7,Correct,302662,328573,Ga0 Tu9 Ta7 {8 *7* 3} Ch7,331487,2,Matcher,1,"T1",307110,308310,1200,Acoustic,307110,308310,1200,"X"
D7_TT_Coded.eaf,D7,Visual,0,9,7,7,Correct,302662,328573,Ga0 Tu9 Ta7 {8 *7* 3} Ch7,331487,1,Director,1,"T1",328010,328910,900,Acoustic,328010,328910,900,"X"
D7_TT_Coded.eaf,D7,Visual,0,11,8,5,Incorrect,358324,381131,Ga0 Tu11 Ta8 {*5* 8 3} Ch5,377885,2,Matcher,1,"T1",360110,361210,1100,Acoustic,360110,361210,1100,"X"
D7_TT_Coded.eaf,D7,Visual,0,12,1,1,Correct,377885,392629,Ga0 Tu12 Ta1 {*1* 7 2} Ch1,405994,1,Matcher,1,"T1",387910,388410,500,Acoustic,387910,388410,500,"X"
D7_TT_Coded.eaf,D7,Visual,0,13,5,3,Incorrect,405994,438393,Ga0 Tu13 Ta5 {2 *3* 5} Ch3,430987,2,Matcher,1,"T1",423910,424310,400,Acoustic,423910,424310,400,"X"
D7_TT_Coded.eaf,D7,Visual,0,14,7,7,Correct,430987,449570,Ga0 Tu14 Ta7 {*7* 2 3} Ch7,462304,1,Matcher,1,"T1",444110,445910,1800,Acoustic,444110,445910,1800,"X"
D7_TT_Coded.eaf,D7,Visual,1,0,3,3,Correct,517680,532080,Ga1 Tu0 Ta3 {4 5 *3*} Ch3,544076,1,Matcher,1,"T1",529810,530210,400,Acoustic,529810,530210,400,"X"
D7_TT_Coded.eaf,D7,Visual,1,2,4,6,Incorrect,546071,561479,Ga1 Tu2 Ta4 {*6* 5 4} Ch6,576958,1,Matcher,1,"T1",554810,555710,900,Acoustic,554810,555710,900,"X"
D7_TT_Coded.eaf,D7,Visual,1,4,6,6,Correct,576958,594558,Ga1 Tu4 Ta6 {2 *6* 8} Ch6,578354,1,Matcher,1,"T1",587910,589310,1400,Acoustic,587910,589310,1400,"X"
