filename,dyadNumber,condition,game,trial,target,choice,correct,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D18_TT_Coded.eaf,D18,Visual,3,9,7,7,Correct,2,Director,1,"T1",1362607,1366418,3811,Acoustic,1364823,1366229,1406,"X"
D18_TT_Coded.eaf,D18,Visual,3,9,7,7,Correct,1,Matcher,1,"T1",1367431,1368634,1203,Visual,1367431,1368634,1203,"X"
D18_TT_Coded.eaf,D18,Visual,3,10,3,3,Correct,1,Director,1,"T1",1367431,1368634,1203,Visual,1367431,1368634,1203,"X"
D18_TT_Coded.eaf,D18,Visual,3,9,7,7,Correct,1,Matcher,1,"T1",1367431,1368634,1203,Acoustic,1367822,1368228,406,"X"
D18_TT_Coded.eaf,D18,Visual,3,10,3,3,Correct,1,Director,1,"T1",1367431,1368634,1203,Acoustic,1367822,1368228,406,"X"
D18_TT_Coded.eaf,D18,Visual,3,11,8,8,Correct,2,Director,1,"T1",1373797,1376013,2216,Visual,1373797,1376013,2216,"X"
D18_TT_Coded.eaf,D18,Visual,3,11,8,8,Correct,2,Director,1,"T1",1373797,1376013,2216,Acoustic,1374026,1375418,1392,"X"
D18_TT_Coded.eaf,D18,Visual,3,11,8,8,Correct,1,Matcher,1,"T2",1378607,1380621,2014,Visual,1378607,1380621,2014,"X"
D18_TT_Coded.eaf,D18,Visual,3,11,8,8,Correct,1,Matcher,1,"T2",1378607,1380621,2014,Acoustic,1379012,1379229,217,"X"
D18_TT_Coded.eaf,D18,Visual,3,11,8,8,Correct,1,Matcher,1,"T2",1378607,1380621,2014,Acoustic,1379729,1380418,689,"X"
D18_TT_Coded.eaf,D18,Visual,3,11,8,8,Correct,2,Director,2,"T3",1383810,1393823,10013,Visual,1383810,1389026,5216,"X"
D18_TT_Coded.eaf,D18,Visual,3,11,8,8,Correct,2,Director,2,"T3",1383810,1393823,10013,Acoustic,1384418,1388621,4203,"X"
D18_TT_Coded.eaf,D18,Visual,3,11,8,8,Correct,2,Director,2,"T3",1383810,1393823,10013,Visual,1389621,1393837,4216,"X"
D18_TT_Coded.eaf,D18,Visual,3,11,8,8,Correct,2,Director,2,"T3",1383810,1393823,10013,Acoustic,1389634,1390026,392,"X"
D18_TT_Coded.eaf,D18,Visual,3,11,8,8,Correct,2,Director,2,"T3",1383810,1393823,10013,Acoustic,1392228,1393228,1000,"X"
D18_TT_Coded.eaf,D18,Visual,3,12,1,1,Correct,1,Director,1,"T1",1395620,1397228,1608,Visual,1395620,1397228,1608,"X"
D18_TT_Coded.eaf,D18,Visual,3,13,5,5,Correct,2,Director,1,"T1",1399418,1402823,3405,Acoustic,1399418,1402823,3405,"X"
D18_TT_Coded.eaf,D18,Visual,3,13,5,5,Correct,2,Director,1,"T1",1399418,1402823,3405,Visual,1399418,1402823,3405,"X"
D18_TT_Coded.eaf,D18,Visual,3,12,1,1,Correct,2,Matcher,1,"T1",1399418,1402823,3405,Acoustic,1399418,1402823,3405,"X"
D18_TT_Coded.eaf,D18,Visual,3,12,1,1,Correct,2,Matcher,1,"T1",1399418,1402823,3405,Visual,1399418,1402823,3405,"X"
D18_TT_Coded.eaf,D18,Visual,3,14,7,7,Correct,1,Director,1,"T1",1404823,1408620,3797,Visual,1404823,1408620,3797,"X"
D18_TT_Coded.eaf,D18,Visual,3,14,7,7,Correct,1,Director,1,"T1",1404823,1408620,3797,Acoustic,1406026,1408026,2000,"X"
D18_TT_Coded.eaf,D18,Visual,3,15,1,1,Correct,2,Director,1,"T1",1410823,1412026,1203,Visual,1410823,1412026,1203,"X"
D18_TT_Coded.eaf,D18,Visual,3,14,7,7,Correct,2,Matcher,1,"T1",1410823,1412026,1203,Visual,1410823,1412026,1203,"X"
D18_TT_Coded.eaf,D18,Visual,3,15,1,1,Correct,2,Director,1,"T1",1410823,1412026,1203,Acoustic,1411229,1411823,594,"X"
D18_TT_Coded.eaf,D18,Visual,3,14,7,7,Correct,2,Matcher,1,"T1",1410823,1412026,1203,Acoustic,1411229,1411823,594,"X"
