game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,35943,,NextRound,5/18/2016, 12:41:52 PM
0,0,,_,71548,,NextRound,5/18/2016, 12:42:28 PM
0,1,5,5_6_7,100676,1,6,5/18/2016, 12:42:57 PM
0,2,,_,115403,,NextRound,5/18/2016, 12:43:12 PM
0,3,3,3_6_0,166681,0,3,5/18/2016, 12:44:03 PM
0,4,,_,190656,,NextRound,5/18/2016, 12:44:27 PM
0,5,2,7_2_3,212374,1,2,5/18/2016, 12:44:49 PM
0,6,,_,230223,,NextRound,5/18/2016, 12:45:07 PM
0,7,1,1_0_3,258182,0,1,5/18/2016, 12:45:35 PM
0,8,,_,277236,,NextRound,5/18/2016, 12:45:54 PM
0,9,6,7_6_2,314818,1,6,5/18/2016, 12:46:31 PM
0,10,,_,354195,,NextRound,5/18/2016, 12:47:11 PM
0,11,7,4_7_2,372416,1,7,5/18/2016, 12:47:29 PM
0,12,,_,385633,,NextRound,5/18/2016, 12:47:42 PM
0,13,4,1_2_4,402440,2,4,5/18/2016, 12:47:59 PM
0,14,,_,423687,,NextRound,5/18/2016, 12:48:20 PM
0,15,0,5_3_0,431502,2,0,5/18/2016, 12:48:28 PM
1,-1,,_,442125,,NextRound,5/18/2016, 12:48:39 PM
1,0,,_,452206,,NextRound,5/18/2016, 12:48:49 PM
1,1,7,4_7_2,468429,1,7,5/18/2016, 12:49:05 PM
1,2,,_,486628,,NextRound,5/18/2016, 12:49:23 PM
1,3,6,7_6_2,538330,0,7,5/18/2016, 12:50:15 PM
1,4,,_,569986,,NextRound,5/18/2016, 12:50:46 PM
1,5,1,1_0_3,577137,0,1,5/18/2016, 12:50:54 PM
1,6,,_,595800,,NextRound,5/18/2016, 12:51:12 PM
1,7,2,7_2_3,602880,1,2,5/18/2016, 12:51:19 PM
1,8,,_,610791,,NextRound,5/18/2016, 12:51:27 PM
1,9,5,5_6_7,619599,0,5,5/18/2016, 12:51:36 PM
1,10,,_,633087,,NextRound,5/18/2016, 12:51:50 PM
1,11,3,3_6_0,640311,0,3,5/18/2016, 12:51:57 PM
1,12,,_,651078,,NextRound,5/18/2016, 12:52:08 PM
1,13,4,1_2_4,661573,2,4,5/18/2016, 12:52:18 PM
1,14,,_,676660,,NextRound,5/18/2016, 12:52:33 PM
1,15,0,5_3_0,726507,0,5,5/18/2016, 12:53:23 PM
2,-1,,_,734115,,NextRound,5/18/2016, 12:53:31 PM
2,0,,_,745010,,NextRound,5/18/2016, 12:53:41 PM
2,1,2,7_2_3,754034,1,2,5/18/2016, 12:53:50 PM
2,2,,_,764674,,NextRound,5/18/2016, 12:54:01 PM
2,3,0,5_3_0,771976,2,0,5/18/2016, 12:54:08 PM
2,4,,_,780200,,NextRound,5/18/2016, 12:54:17 PM
2,5,3,3_6_0,786472,0,3,5/18/2016, 12:54:23 PM
2,6,,_,794336,,NextRound,5/18/2016, 12:54:31 PM
2,7,7,4_7_2,807528,1,7,5/18/2016, 12:54:44 PM
2,8,,_,816528,,NextRound,5/18/2016, 12:54:53 PM
2,9,1,1_0_3,823887,0,1,5/18/2016, 12:55:00 PM
2,10,,_,831830,,NextRound,5/18/2016, 12:55:08 PM
2,11,6,7_6_2,842550,0,7,5/18/2016, 12:55:19 PM
2,12,,_,844854,,NextRound,5/18/2016, 12:55:21 PM
2,13,5,5_6_7,863037,0,5,5/18/2016, 12:55:39 PM
2,14,,_,870541,,NextRound,5/18/2016, 12:55:47 PM
2,15,4,1_2_4,880902,2,4,5/18/2016, 12:55:57 PM
3,-1,,_,889133,,NextRound,5/18/2016, 12:56:06 PM
3,0,,_,896684,,NextRound,5/18/2016, 12:56:13 PM
3,1,0,5_3_0,903044,2,0,5/18/2016, 12:56:19 PM
3,2,,_,908524,,NextRound,5/18/2016, 12:56:25 PM
3,3,7,4_7_2,916587,1,7,5/18/2016, 12:56:33 PM
3,4,,_,922851,,NextRound,5/18/2016, 12:56:39 PM
3,5,3,3_6_0,926611,0,3,5/18/2016, 12:56:43 PM
3,6,,_,932595,,NextRound,5/18/2016, 12:56:49 PM
3,7,1,1_0_3,938234,0,1,5/18/2016, 12:56:55 PM
3,8,,_,943955,,NextRound,5/18/2016, 12:57:00 PM
3,9,4,1_2_4,952241,2,4,5/18/2016, 12:57:09 PM
3,10,,_,957994,,NextRound,5/18/2016, 12:57:14 PM
3,11,2,7_2_3,975817,1,2,5/18/2016, 12:57:32 PM
3,12,,_,983809,,NextRound,5/18/2016, 12:57:40 PM
3,13,5,5_6_7,996033,0,5,5/18/2016, 12:57:52 PM
3,14,,_,1003488,,NextRound,5/18/2016, 12:58:00 PM
3,15,6,7_6_2,1035710,1,6,5/18/2016, 12:58:32 PM
