game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,18196,,NextRound,5/17/2016, 4:00:08 PM
0,0,7,0_7_5,37540,2,5,5/17/2016, 4:00:28 PM
0,1,,_,41401,,NextRound,5/17/2016, 4:00:32 PM
PrevRound
0,1,,_,104255,,NextRound,5/17/2016, 4:01:34 PM
PrevRound
0,1,,_,170132,,NextRound,5/17/2016, 4:02:40 PM
0,2,4,6_4_5,184575,0,6,5/17/2016, 4:02:55 PM
0,3,,_,207891,,NextRound,5/17/2016, 4:03:18 PM
0,4,1,4_0_1,220400,2,1,5/17/2016, 4:03:31 PM
0,5,,_,235943,,NextRound,5/17/2016, 4:03:46 PM
0,6,5,1_5_7,255447,2,7,5/17/2016, 4:04:06 PM
0,7,,_,269614,,NextRound,5/17/2016, 4:04:20 PM
0,8,3,5_4_3,281325,0,5,5/17/2016, 4:04:31 PM
0,9,,_,322877,,NextRound,5/17/2016, 4:05:13 PM
0,10,2,3_4_2,336156,2,2,5/17/2016, 4:05:26 PM
0,11,,_,369275,,NextRound,5/17/2016, 4:05:59 PM
0,12,0,0_6_1,384019,0,0,5/17/2016, 4:06:14 PM
0,13,,_,422377,,NextRound,5/17/2016, 4:06:52 PM
0,14,6,6_1_2,440960,0,6,5/17/2016, 4:07:11 PM
0,15,,_,472280,,NextRound,5/17/2016, 4:07:42 PM
1,-1,,_,509070,,NextRound,5/17/2016, 4:08:19 PM
1,0,2,3_4_2,523470,2,2,5/17/2016, 4:08:34 PM
1,1,,_,537461,,NextRound,5/17/2016, 4:08:48 PM
1,2,3,5_4_3,552869,0,5,5/17/2016, 4:09:03 PM
1,3,,_,568348,,NextRound,5/17/2016, 4:09:18 PM
1,4,5,1_5_7,585948,1,5,5/17/2016, 4:09:36 PM
1,5,,_,595587,,NextRound,5/17/2016, 4:09:46 PM
1,6,7,0_7_5,606043,1,7,5/17/2016, 4:09:56 PM
1,7,,_,616545,,NextRound,5/17/2016, 4:10:07 PM
1,8,1,4_0_1,624282,2,1,5/17/2016, 4:10:14 PM
1,9,,_,641425,,NextRound,5/17/2016, 4:10:32 PM
1,10,4,6_4_5,653825,0,6,5/17/2016, 4:10:44 PM
1,11,,_,683712,,NextRound,5/17/2016, 4:11:14 PM
1,12,0,0_6_1,697712,0,0,5/17/2016, 4:11:28 PM
1,13,,_,712183,,NextRound,5/17/2016, 4:11:42 PM
1,14,6,6_1_2,723991,0,6,5/17/2016, 4:11:54 PM
1,15,,_,742055,,NextRound,5/17/2016, 4:12:12 PM
2,-1,,_,756270,,NextRound,5/17/2016, 4:12:26 PM
2,0,1,4_0_1,766021,2,1,5/17/2016, 4:12:36 PM
2,1,,_,780501,,NextRound,5/17/2016, 4:12:51 PM
2,2,6,6_1_2,789404,0,6,5/17/2016, 4:13:00 PM
2,3,,_,812068,,NextRound,5/17/2016, 4:13:22 PM
2,4,4,6_4_5,820044,1,4,5/17/2016, 4:13:30 PM
2,5,,_,837931,,NextRound,5/17/2016, 4:13:48 PM
2,6,2,3_4_2,848955,2,2,5/17/2016, 4:13:59 PM
2,7,,_,860674,,NextRound,5/17/2016, 4:14:11 PM
2,8,5,1_5_7,868738,1,5,5/17/2016, 4:14:19 PM
2,9,,_,876969,,NextRound,5/17/2016, 4:14:27 PM
2,10,3,5_4_3,885641,2,3,5/17/2016, 4:14:36 PM
2,11,,_,899985,,NextRound,5/17/2016, 4:14:50 PM
2,12,7,0_7_5,905896,1,7,5/17/2016, 4:14:56 PM
2,13,,_,916248,,NextRound,5/17/2016, 4:15:06 PM
2,14,0,0_6_1,929712,0,0,5/17/2016, 4:15:20 PM
2,15,,_,941823,,NextRound,5/17/2016, 4:15:32 PM
3,-1,,_,946431,,NextRound,5/17/2016, 4:15:37 PM
3,0,6,6_1_2,957791,0,6,5/17/2016, 4:15:48 PM
3,1,,_,970614,,NextRound,5/17/2016, 4:16:01 PM
3,2,2,3_4_2,988598,0,3,5/17/2016, 4:16:19 PM
3,3,,_,999597,,NextRound,5/17/2016, 4:16:30 PM
3,4,4,6_4_5,1007349,0,6,5/17/2016, 4:16:37 PM
3,5,,_,1019957,,NextRound,5/17/2016, 4:16:50 PM
3,6,5,1_5_7,1025589,1,5,5/17/2016, 4:16:56 PM
3,7,,_,1032692,,NextRound,5/17/2016, 4:17:03 PM
3,8,0,0_6_1,1039844,0,0,5/17/2016, 4:17:10 PM
3,9,,_,1050347,,NextRound,5/17/2016, 4:17:20 PM
3,10,1,4_0_1,1055875,2,1,5/17/2016, 4:17:26 PM
3,11,,_,1066355,,NextRound,5/17/2016, 4:17:36 PM
3,12,7,0_7_5,1074340,1,7,5/17/2016, 4:17:44 PM
3,13,,_,1083466,,NextRound,5/17/2016, 4:17:54 PM
3,14,3,5_4_3,1090362,2,3,5/17/2016, 4:18:00 PM
3,15,,_,1099970,,NextRound,5/17/2016, 4:18:10 PM
