game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,25301,,NextRound,5/19/2016, 5:11:03 PM
0,0,1,4_0_1,57404,2,1,5/19/2016, 5:11:35 PM
0,1,,_,94155,,NextRound,5/19/2016, 5:12:12 PM
0,2,6,6_1_2,114330,0,6,5/19/2016, 5:12:32 PM
0,3,,_,132489,,NextRound,5/19/2016, 5:12:50 PM
0,4,4,6_4_5,144344,1,4,5/19/2016, 5:13:02 PM
0,5,,_,155337,,NextRound,5/19/2016, 5:13:13 PM
0,6,2,3_4_2,169136,2,2,5/19/2016, 5:13:27 PM
0,7,,_,193847,,NextRound,5/19/2016, 5:13:52 PM
0,8,5,1_5_7,223934,0,1,5/19/2016, 5:14:22 PM
0,9,,_,252582,,NextRound,5/19/2016, 5:14:50 PM
0,10,3,5_4_3,263973,1,4,5/19/2016, 5:15:02 PM
0,11,,_,276734,,NextRound,5/19/2016, 5:15:15 PM
0,12,7,0_7_5,282613,1,7,5/19/2016, 5:15:20 PM
0,13,,_,304395,,NextRound,5/19/2016, 5:15:42 PM
0,14,0,0_6_1,308596,0,0,5/19/2016, 5:15:46 PM
0,15,,_,321748,,NextRound,5/19/2016, 5:16:00 PM
1,-1,,_,332835,,NextRound,5/19/2016, 5:16:11 PM
1,0,6,6_1_2,345715,0,6,5/19/2016, 5:16:24 PM
1,1,,_,358363,,NextRound,5/19/2016, 5:16:36 PM
1,2,2,3_4_2,366154,2,2,5/19/2016, 5:16:44 PM
1,3,,_,375794,,NextRound,5/19/2016, 5:16:54 PM
1,4,4,6_4_5,389026,1,4,5/19/2016, 5:17:07 PM
1,5,,_,398905,,NextRound,5/19/2016, 5:17:17 PM
1,6,5,1_5_7,413785,1,5,5/19/2016, 5:17:32 PM
1,7,,_,424233,,NextRound,5/19/2016, 5:17:42 PM
1,8,0,0_6_1,432176,0,0,5/19/2016, 5:17:50 PM
1,9,,_,435961,,NextRound,5/19/2016, 5:17:54 PM
PrevRound
PrevRound
1,8,0,0_6_1,473262,0,0,5/19/2016, 5:18:31 PM
1,9,,_,476550,,NextRound,5/19/2016, 5:18:34 PM
PrevRound
1,9,,_,501846,,NextRound,5/19/2016, 5:19:00 PM
1,10,1,4_0_1,509070,2,1,5/19/2016, 5:19:07 PM
1,11,,_,522205,,NextRound,5/19/2016, 5:19:20 PM
1,12,7,0_7_5,528613,1,7,5/19/2016, 5:19:26 PM
1,13,,_,544948,,NextRound,5/19/2016, 5:19:43 PM
1,14,3,5_4_3,554892,1,4,5/19/2016, 5:19:53 PM
1,15,,_,566036,,NextRound,5/19/2016, 5:20:04 PM
2,-1,,_,571539,,NextRound,5/19/2016, 5:20:09 PM
2,0,7,0_7_5,597635,1,7,5/19/2016, 5:20:35 PM
2,1,,_,604867,,NextRound,5/19/2016, 5:20:43 PM
2,2,4,6_4_5,625426,2,5,5/19/2016, 5:21:03 PM
2,3,,_,633090,,NextRound,5/19/2016, 5:21:11 PM
2,4,1,4_0_1,667617,2,1,5/19/2016, 5:21:45 PM
2,5,,_,677777,,NextRound,5/19/2016, 5:21:56 PM
2,6,5,1_5_7,694472,1,5,5/19/2016, 5:22:12 PM
2,7,,_,703895,,NextRound,5/19/2016, 5:22:22 PM
2,8,3,5_4_3,710455,1,4,5/19/2016, 5:22:28 PM
2,9,,_,723879,,NextRound,5/19/2016, 5:22:42 PM
2,10,2,3_4_2,728911,2,2,5/19/2016, 5:22:47 PM
2,11,,_,737311,,NextRound,5/19/2016, 5:22:55 PM
2,12,0,0_6_1,747399,0,0,5/19/2016, 5:23:05 PM
2,13,,_,757710,,NextRound,5/19/2016, 5:23:16 PM
2,14,6,6_1_2,765726,0,6,5/19/2016, 5:23:24 PM
2,15,,_,776557,,NextRound,5/19/2016, 5:23:34 PM
3,-1,,_,782541,,NextRound,5/19/2016, 5:23:40 PM
3,0,2,3_4_2,788989,2,2,5/19/2016, 5:23:47 PM
3,1,,_,798365,,NextRound,5/19/2016, 5:23:56 PM
3,2,3,5_4_3,803660,1,4,5/19/2016, 5:24:01 PM
3,3,,_,810404,,NextRound,5/19/2016, 5:24:08 PM
3,4,5,1_5_7,825404,1,5,5/19/2016, 5:24:23 PM
3,5,,_,858531,,NextRound,5/19/2016, 5:24:56 PM
3,6,7,0_7_5,866138,1,7,5/19/2016, 5:25:04 PM
3,7,,_,879346,,NextRound,5/19/2016, 5:25:17 PM
3,8,1,4_0_1,896506,2,1,5/19/2016, 5:25:34 PM
3,9,,_,905434,,NextRound,5/19/2016, 5:25:43 PM
3,10,4,6_4_5,955449,1,4,5/19/2016, 5:26:33 PM
3,11,,_,961994,,NextRound,5/19/2016, 5:26:40 PM
3,12,0,0_6_1,967312,0,0,5/19/2016, 5:26:45 PM
3,13,,_,974704,,NextRound,5/19/2016, 5:26:53 PM
3,14,6,6_1_2,980767,0,6,5/19/2016, 5:26:59 PM
3,15,,_,987327,,NextRound,5/19/2016, 5:27:05 PM
