game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,11872,,NextRound,6/2/2016, 4:05:23 PM
0,0,2,3_4_2,36111,1,4,6/2/2016, 4:05:47 PM
0,1,,_,52038,,NextRound,6/2/2016, 4:06:03 PM
0,2,3,5_4_3,79301,2,3,6/2/2016, 4:06:30 PM
0,3,,_,124003,,NextRound,6/2/2016, 4:07:15 PM
0,4,5,1_5_7,169514,0,1,6/2/2016, 4:08:00 PM
0,5,,_,177755,,NextRound,6/2/2016, 4:08:09 PM
0,6,7,0_7_5,195218,1,7,6/2/2016, 4:08:26 PM
0,7,,_,248592,,NextRound,6/2/2016, 4:09:19 PM
0,8,1,4_0_1,262904,2,1,6/2/2016, 4:09:34 PM
0,9,,_,274943,,NextRound,6/2/2016, 4:09:46 PM
0,10,4,6_4_5,287511,1,4,6/2/2016, 4:09:58 PM
0,11,,_,295158,,NextRound,6/2/2016, 4:10:06 PM
0,12,0,0_6_1,398028,1,6,6/2/2016, 4:11:49 PM
0,13,,_,407819,,NextRound,6/2/2016, 4:11:59 PM
0,14,6,6_1_2,425467,0,6,6/2/2016, 4:12:16 PM
0,15,,_,435346,,NextRound,6/2/2016, 4:12:26 PM
1,-1,,_,441226,,NextRound,6/2/2016, 4:12:32 PM
1,0,1,4_0_1,446314,2,1,6/2/2016, 4:12:37 PM
1,1,,_,455794,,NextRound,6/2/2016, 4:12:47 PM
1,2,6,6_1_2,460834,0,6,6/2/2016, 4:12:52 PM
1,3,,_,466073,,NextRound,6/2/2016, 4:12:57 PM
1,4,4,6_4_5,472937,1,4,6/2/2016, 4:13:04 PM
1,5,,_,477986,,NextRound,6/2/2016, 4:13:09 PM
1,6,2,3_4_2,482905,2,2,6/2/2016, 4:13:14 PM
1,7,,_,519424,,NextRound,6/2/2016, 4:13:50 PM
1,8,5,1_5_7,537359,1,5,6/2/2016, 4:14:08 PM
1,9,,_,543096,,NextRound,6/2/2016, 4:14:14 PM
1,10,3,5_4_3,547847,2,3,6/2/2016, 4:14:19 PM
1,11,,_,561063,,NextRound,6/2/2016, 4:14:32 PM
1,12,7,0_7_5,571766,1,7,6/2/2016, 4:14:43 PM
1,13,,_,578486,,NextRound,6/2/2016, 4:14:49 PM
1,14,0,0_6_1,581806,0,0,6/2/2016, 4:14:53 PM
1,15,,_,588126,,NextRound,6/2/2016, 4:14:59 PM
2,-1,,_,591366,,NextRound,6/2/2016, 4:15:02 PM
2,0,6,6_1_2,602157,0,6,6/2/2016, 4:15:13 PM
2,1,,_,608765,,NextRound,6/2/2016, 4:15:20 PM
2,2,2,3_4_2,612645,2,2,6/2/2016, 4:15:23 PM
2,3,,_,622245,,NextRound,6/2/2016, 4:15:33 PM
2,4,4,6_4_5,644645,0,6,6/2/2016, 4:15:55 PM
2,5,,_,650324,,NextRound,6/2/2016, 4:16:01 PM
2,6,5,1_5_7,657364,1,5,6/2/2016, 4:16:08 PM
2,7,,_,664076,,NextRound,6/2/2016, 4:16:15 PM
2,8,0,0_6_1,669579,0,0,6/2/2016, 4:16:20 PM
2,9,,_,676483,,NextRound,6/2/2016, 4:16:27 PM
2,10,1,4_0_1,680459,2,1,6/2/2016, 4:16:31 PM
2,11,,_,684387,,NextRound,6/2/2016, 4:16:35 PM
2,12,7,0_7_5,690923,1,7,6/2/2016, 4:16:42 PM
2,13,,_,696987,,NextRound,6/2/2016, 4:16:48 PM
2,14,3,5_4_3,701202,2,3,6/2/2016, 4:16:52 PM
2,15,,_,707490,,NextRound,6/2/2016, 4:16:58 PM
3,-1,,_,711402,,NextRound,6/2/2016, 4:17:02 PM
3,0,7,0_7_5,717594,1,7,6/2/2016, 4:17:08 PM
3,1,,_,722826,,NextRound,6/2/2016, 4:17:14 PM
3,2,4,6_4_5,738378,1,4,6/2/2016, 4:17:29 PM
3,3,,_,743874,,NextRound,6/2/2016, 4:17:35 PM
3,4,1,4_0_1,746641,2,1,6/2/2016, 4:17:37 PM
3,5,,_,751121,,NextRound,6/2/2016, 4:17:42 PM
3,6,5,1_5_7,756097,1,5,6/2/2016, 4:17:47 PM
3,7,,_,760801,,NextRound,6/2/2016, 4:17:52 PM
3,8,3,5_4_3,765761,2,3,6/2/2016, 4:17:57 PM
3,9,,_,771953,,NextRound,6/2/2016, 4:18:03 PM
3,10,2,3_4_2,775336,2,2,6/2/2016, 4:18:06 PM
3,11,,_,799752,,NextRound,6/2/2016, 4:18:31 PM
3,12,0,0_6_1,802311,0,0,6/2/2016, 4:18:33 PM
3,13,,_,808910,,NextRound,6/2/2016, 4:18:40 PM
3,14,6,6_1_2,813791,0,6,6/2/2016, 4:18:45 PM
3,15,,_,817303,,NextRound,6/2/2016, 4:18:48 PM
