game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,36187,,NextRound,5/25/2016, 12:53:02 PM
0,0,,_,69250,,NextRound,5/25/2016, 12:53:35 PM
0,1,0,5_3_0,81762,2,0,5/25/2016, 12:53:48 PM
0,2,,_,108937,,NextRound,5/25/2016, 12:54:15 PM
0,3,7,4_7_2,122641,1,7,5/25/2016, 12:54:29 PM
0,4,,_,135800,,NextRound,5/25/2016, 12:54:42 PM
0,5,3,3_6_0,144352,0,3,5/25/2016, 12:54:50 PM
0,6,,_,169288,,NextRound,5/25/2016, 12:55:15 PM
0,7,1,1_0_3,193632,1,0,5/25/2016, 12:55:40 PM
0,8,,_,205623,,NextRound,5/25/2016, 12:55:52 PM
0,9,4,1_2_4,211255,2,4,5/25/2016, 12:55:57 PM
0,10,,_,228142,,NextRound,5/25/2016, 12:56:14 PM
0,11,2,7_2_3,244766,1,2,5/25/2016, 12:56:31 PM
0,12,,_,256246,,NextRound,5/25/2016, 12:56:42 PM
0,13,5,5_6_7,272997,0,5,5/25/2016, 12:56:59 PM
0,14,,_,283117,,NextRound,5/25/2016, 12:57:09 PM
0,15,6,7_6_2,298021,1,6,5/25/2016, 12:57:24 PM
1,-1,,_,301957,,NextRound,5/25/2016, 12:57:28 PM
1,0,,_,314012,,NextRound,5/25/2016, 12:57:40 PM
1,1,5,5_6_7,325220,0,5,5/25/2016, 12:57:51 PM
1,2,,_,338068,,NextRound,5/25/2016, 12:58:04 PM
1,3,3,3_6_0,345540,0,3,5/25/2016, 12:58:12 PM
1,4,,_,361284,,NextRound,5/25/2016, 12:58:27 PM
1,5,2,7_2_3,379163,1,2,5/25/2016, 12:58:45 PM
1,6,,_,394571,,NextRound,5/25/2016, 12:59:01 PM
1,7,1,1_0_3,407122,0,1,5/25/2016, 12:59:13 PM
1,8,,_,415066,,NextRound,5/25/2016, 12:59:21 PM
1,9,6,7_6_2,425482,1,6,5/25/2016, 12:59:31 PM
1,10,,_,443194,,NextRound,5/25/2016, 12:59:49 PM
1,11,7,4_7_2,451386,1,7,5/25/2016, 12:59:57 PM
1,12,,_,460993,,NextRound,5/25/2016, 1:00:07 PM
1,13,4,1_2_4,465816,2,4,5/25/2016, 1:00:12 PM
1,14,,_,476850,,NextRound,5/25/2016, 1:00:23 PM
1,15,0,5_3_0,483985,2,0,5/25/2016, 1:00:30 PM
2,-1,,_,487321,,NextRound,5/25/2016, 1:00:33 PM
2,0,,_,504952,,NextRound,5/25/2016, 1:00:51 PM
2,1,7,4_7_2,512473,1,7,5/25/2016, 1:00:58 PM
2,2,,_,520456,,NextRound,5/25/2016, 1:01:06 PM
2,3,6,7_6_2,532472,1,6,5/25/2016, 1:01:18 PM
2,4,,_,549711,,NextRound,5/25/2016, 1:01:36 PM
2,5,1,1_0_3,562271,0,1,5/25/2016, 1:01:48 PM
2,6,,_,563639,,NextRound,5/25/2016, 1:01:50 PM
PrevRound
2,6,,_,604230,,NextRound,5/25/2016, 1:02:30 PM
2,7,2,7_2_3,613614,0,7,5/25/2016, 1:02:40 PM
2,8,,_,632414,,NextRound,5/25/2016, 1:02:58 PM
2,9,5,5_6_7,647398,0,5,5/25/2016, 1:03:13 PM
2,10,,_,656797,,NextRound,5/25/2016, 1:03:23 PM
2,11,3,3_6_0,663205,0,3,5/25/2016, 1:03:29 PM
2,12,,_,670973,,NextRound,5/25/2016, 1:03:37 PM
2,13,4,1_2_4,675381,2,4,5/25/2016, 1:03:41 PM
2,14,,_,687741,,NextRound,5/25/2016, 1:03:54 PM
2,15,0,5_3_0,692605,2,0,5/25/2016, 1:03:59 PM
3,-1,,_,695964,,NextRound,5/25/2016, 1:04:02 PM
3,0,,_,710444,,NextRound,5/25/2016, 1:04:16 PM
3,1,2,7_2_3,720164,1,2,5/25/2016, 1:04:26 PM
3,2,,_,735803,,NextRound,5/25/2016, 1:04:42 PM
3,3,0,5_3_0,740899,2,0,5/25/2016, 1:04:47 PM
3,4,,_,748843,,NextRound,5/25/2016, 1:04:55 PM
3,5,3,3_6_0,754587,0,3,5/25/2016, 1:05:01 PM
3,6,,_,766739,,NextRound,5/25/2016, 1:05:13 PM
3,7,7,4_7_2,772211,1,7,5/25/2016, 1:05:18 PM
3,8,,_,788050,,NextRound,5/25/2016, 1:05:34 PM
3,9,1,1_0_3,797642,0,1,5/25/2016, 1:05:44 PM
3,10,,_,805234,,NextRound,5/25/2016, 1:05:51 PM
3,11,6,7_6_2,814402,1,6,5/25/2016, 1:06:00 PM
3,12,,_,823186,,NextRound,5/25/2016, 1:06:09 PM
3,13,5,5_6_7,833529,0,5,5/25/2016, 1:06:20 PM
3,14,,_,839641,,NextRound,5/25/2016, 1:06:26 PM
3,15,4,1_2_4,845529,2,4,5/25/2016, 1:06:32 PM
