game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,7257,,NextRound,5/27/2016, 5:39:35 PM
0,0,2,3_4_2,108514,1,4,5/27/2016, 5:41:16 PM
0,1,,_,174797,,NextRound,5/27/2016, 5:42:22 PM
0,2,3,5_4_3,204813,2,3,5/27/2016, 5:42:52 PM
0,3,,_,238854,,NextRound,5/27/2016, 5:43:27 PM
0,4,5,1_5_7,267839,2,7,5/27/2016, 5:43:56 PM
0,5,,_,295423,,NextRound,5/27/2016, 5:44:23 PM
0,6,7,0_7_5,324320,0,0,5/27/2016, 5:44:52 PM
0,7,,_,343412,,NextRound,5/27/2016, 5:45:11 PM
0,8,1,4_0_1,352261,2,1,5/27/2016, 5:45:20 PM
0,9,,_,370184,,NextRound,5/27/2016, 5:45:38 PM
0,10,4,6_4_5,391833,0,6,5/27/2016, 5:46:00 PM
0,11,,_,432415,,NextRound,5/27/2016, 5:46:40 PM
0,12,0,0_6_1,448897,1,6,5/27/2016, 5:46:57 PM
0,13,,_,464961,,NextRound,5/27/2016, 5:47:13 PM
0,14,6,6_1_2,470612,0,6,5/27/2016, 5:47:18 PM
0,15,,_,480139,,NextRound,5/27/2016, 5:47:28 PM
1,-1,,_,484268,,NextRound,5/27/2016, 5:47:32 PM
1,0,1,4_0_1,488650,2,1,5/27/2016, 5:47:36 PM
1,1,,_,499052,,NextRound,5/27/2016, 5:47:47 PM
1,2,6,6_1_2,506317,0,6,5/27/2016, 5:47:54 PM
1,3,,_,514101,,NextRound,5/27/2016, 5:48:02 PM
1,4,4,6_4_5,526496,2,5,5/27/2016, 5:48:14 PM
1,5,,_,541845,,NextRound,5/27/2016, 5:48:30 PM
1,6,2,3_4_2,552700,2,2,5/27/2016, 5:48:40 PM
1,7,,_,567107,,NextRound,5/27/2016, 5:48:55 PM
1,8,5,1_5_7,572565,2,7,5/27/2016, 5:49:00 PM
1,9,,_,579568,,NextRound,5/27/2016, 5:49:07 PM
1,10,3,5_4_3,591079,2,3,5/27/2016, 5:49:19 PM
1,11,,_,611647,,NextRound,5/27/2016, 5:49:39 PM
1,12,7,0_7_5,627522,2,5,5/27/2016, 5:49:55 PM
1,13,,_,641254,,NextRound,5/27/2016, 5:50:09 PM
1,14,0,0_6_1,648524,1,6,5/27/2016, 5:50:16 PM
1,15,,_,667038,,NextRound,5/27/2016, 5:50:35 PM
2,-1,,_,670803,,NextRound,5/27/2016, 5:50:38 PM
2,0,6,6_1_2,682881,0,6,5/27/2016, 5:50:51 PM
2,1,,_,693650,,NextRound,5/27/2016, 5:51:01 PM
2,2,2,3_4_2,698167,2,2,5/27/2016, 5:51:06 PM
2,3,,_,715414,,NextRound,5/27/2016, 5:51:23 PM
2,4,4,6_4_5,724510,0,6,5/27/2016, 5:51:32 PM
2,5,,_,742365,,NextRound,5/27/2016, 5:51:50 PM
2,6,5,1_5_7,747798,2,7,5/27/2016, 5:51:55 PM
2,7,,_,757061,,NextRound,5/27/2016, 5:52:05 PM
2,8,0,0_6_1,762995,1,6,5/27/2016, 5:52:11 PM
2,9,,_,775758,,NextRound,5/27/2016, 5:52:23 PM
2,10,1,4_0_1,778863,2,1,5/27/2016, 5:52:27 PM
2,11,,_,796542,,NextRound,5/27/2016, 5:52:44 PM
2,12,7,0_7_5,802385,1,7,5/27/2016, 5:52:50 PM
2,13,,_,830656,,NextRound,5/27/2016, 5:53:18 PM
2,14,3,5_4_3,838123,1,4,5/27/2016, 5:53:26 PM
2,15,,_,851145,,NextRound,5/27/2016, 5:53:39 PM
3,-1,,_,855834,,NextRound,5/27/2016, 5:53:44 PM
3,0,7,0_7_5,865382,1,7,5/27/2016, 5:53:53 PM
3,1,,_,878743,,NextRound,5/27/2016, 5:54:06 PM
3,2,4,6_4_5,885891,1,4,5/27/2016, 5:54:14 PM
3,3,,_,897280,,NextRound,5/27/2016, 5:54:25 PM
3,4,1,4_0_1,900537,2,1,5/27/2016, 5:54:28 PM
3,5,,_,917750,,NextRound,5/27/2016, 5:54:45 PM
3,6,5,1_5_7,922026,2,7,5/27/2016, 5:54:50 PM
3,7,,_,928676,,NextRound,5/27/2016, 5:54:56 PM
3,8,3,5_4_3,939002,1,4,5/27/2016, 5:55:07 PM
3,9,,_,954326,,NextRound,5/27/2016, 5:55:22 PM
3,10,2,3_4_2,959858,2,2,5/27/2016, 5:55:28 PM
3,11,,_,974070,,NextRound,5/27/2016, 5:55:42 PM
3,12,0,0_6_1,979769,1,6,5/27/2016, 5:55:47 PM
3,13,,_,992771,,NextRound,5/27/2016, 5:56:00 PM
3,14,6,6_1_2,1000329,0,6,5/27/2016, 5:56:08 PM
3,15,,_,1016615,,NextRound,5/27/2016, 5:56:24 PM
