game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,13312,,NextRound,6/3/2016, 12:42:35 PM
0,0,7,0_7_5,34544,1,7,6/3/2016, 12:42:57 PM
PrevRound
0,0,7,0_7_5,123293,1,7,6/3/2016, 12:44:25 PM
0,1,,_,140180,,NextRound,6/3/2016, 12:44:42 PM
0,2,4,6_4_5,160085,1,4,6/3/2016, 12:45:02 PM
0,3,,_,182683,,NextRound,6/3/2016, 12:45:25 PM
0,4,1,4_0_1,194011,2,1,6/3/2016, 12:45:36 PM
0,5,,_,240042,,NextRound,6/3/2016, 12:46:22 PM
0,6,5,1_5_7,256737,1,5,6/3/2016, 12:46:39 PM
0,7,,_,269210,,NextRound,6/3/2016, 12:46:51 PM
0,8,3,5_4_3,283169,2,3,6/3/2016, 12:47:05 PM
0,9,,_,299872,,NextRound,6/3/2016, 12:47:22 PM
0,10,2,3_4_2,312721,0,3,6/3/2016, 12:47:35 PM
0,11,,_,326672,,NextRound,6/3/2016, 12:47:49 PM
0,12,0,0_6_1,337711,0,0,6/3/2016, 12:48:00 PM
0,13,,_,351127,,NextRound,6/3/2016, 12:48:13 PM
0,14,6,6_1_2,365623,0,6,6/3/2016, 12:48:28 PM
0,15,,_,377598,,NextRound,6/3/2016, 12:48:40 PM
1,-1,,_,388022,,NextRound,6/3/2016, 12:48:50 PM
1,0,2,3_4_2,403750,0,3,6/3/2016, 12:49:06 PM
1,1,,_,425781,,NextRound,6/3/2016, 12:49:28 PM
1,2,3,5_4_3,450037,2,3,6/3/2016, 12:49:52 PM
1,3,,_,478844,,NextRound,6/3/2016, 12:50:21 PM
1,4,5,1_5_7,521498,1,5,6/3/2016, 12:51:04 PM
1,5,,_,533106,,NextRound,6/3/2016, 12:51:15 PM
1,6,7,0_7_5,546561,1,7,6/3/2016, 12:51:29 PM
1,7,,_,576665,,NextRound,6/3/2016, 12:51:59 PM
1,8,1,4_0_1,588496,2,1,6/3/2016, 12:52:11 PM
1,9,,_,605168,,NextRound,6/3/2016, 12:52:27 PM
1,10,4,6_4_5,637944,2,5,6/3/2016, 12:53:00 PM
1,11,,_,654359,,NextRound,6/3/2016, 12:53:16 PM
1,12,0,0_6_1,664775,0,0,6/3/2016, 12:53:27 PM
1,13,,_,679230,,NextRound,6/3/2016, 12:53:41 PM
1,14,6,6_1_2,696406,0,6,6/3/2016, 12:53:58 PM
1,15,,_,705557,,NextRound,6/3/2016, 12:54:08 PM
2,-1,,_,710869,,NextRound,6/3/2016, 12:54:13 PM
2,0,1,4_0_1,718829,2,1,6/3/2016, 12:54:21 PM
2,1,,_,730925,,NextRound,6/3/2016, 12:54:33 PM
2,2,6,6_1_2,742116,0,6,6/3/2016, 12:54:44 PM
2,3,,_,749852,,NextRound,6/3/2016, 12:54:52 PM
2,4,4,6_4_5,766820,1,4,6/3/2016, 12:55:09 PM
2,5,,_,778788,,NextRound,6/3/2016, 12:55:21 PM
2,6,2,3_4_2,791843,2,2,6/3/2016, 12:55:34 PM
2,7,,_,806163,,NextRound,6/3/2016, 12:55:48 PM
2,8,5,1_5_7,821682,1,5,6/3/2016, 12:56:04 PM
2,9,,_,833498,,NextRound,6/3/2016, 12:56:16 PM
2,10,3,5_4_3,846730,2,3,6/3/2016, 12:56:29 PM
2,11,,_,861905,,NextRound,6/3/2016, 12:56:44 PM
2,12,7,0_7_5,874633,1,7,6/3/2016, 12:56:57 PM
2,13,,_,889617,,NextRound,6/3/2016, 12:57:12 PM
2,14,0,0_6_1,899648,0,0,6/3/2016, 12:57:22 PM
2,15,,_,912392,,NextRound,6/3/2016, 12:57:34 PM
3,-1,,_,918784,,NextRound,6/3/2016, 12:57:41 PM
3,0,6,6_1_2,932024,0,6,6/3/2016, 12:57:54 PM
3,1,,_,940055,,NextRound,6/3/2016, 12:58:02 PM
3,2,2,3_4_2,948471,2,2,6/3/2016, 12:58:11 PM
3,3,,_,960743,,NextRound,6/3/2016, 12:58:23 PM
3,4,4,6_4_5,991110,1,4,6/3/2016, 12:58:53 PM
3,5,,_,1004198,,NextRound,6/3/2016, 12:59:06 PM
3,6,5,1_5_7,1017709,1,5,6/3/2016, 12:59:20 PM
3,7,,_,1027333,,NextRound,6/3/2016, 12:59:29 PM
3,8,0,0_6_1,1038805,0,0,6/3/2016, 12:59:41 PM
3,9,,_,1054021,,NextRound,6/3/2016, 12:59:56 PM
3,10,1,4_0_1,1064837,2,1,6/3/2016, 1:00:07 PM
3,11,,_,1075460,,NextRound,6/3/2016, 1:00:18 PM
3,12,7,0_7_5,1088380,1,7,6/3/2016, 1:00:30 PM
3,13,,_,1102091,,NextRound,6/3/2016, 1:00:44 PM
3,14,3,5_4_3,1112723,2,3,6/3/2016, 1:00:55 PM
3,15,,_,1126411,,NextRound,6/3/2016, 1:01:08 PM
