game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,25120,,NextRound,5/27/2016, 5:39:45 PM
0,0,,_,167992,,NextRound,5/27/2016, 5:42:08 PM
0,1,7,4_7_2,186584,2,2,5/27/2016, 5:42:26 PM
0,2,,_,226165,,NextRound,5/27/2016, 5:43:06 PM
0,3,6,7_6_2,250757,2,2,5/27/2016, 5:43:30 PM
0,4,,_,286028,,NextRound,5/27/2016, 5:44:06 PM
0,5,1,1_0_3,307491,0,1,5/27/2016, 5:44:27 PM
0,6,,_,342097,,NextRound,5/27/2016, 5:45:02 PM
0,7,2,7_2_3,356344,2,3,5/27/2016, 5:45:16 PM
0,8,,_,370927,,NextRound,5/27/2016, 5:45:30 PM
0,9,5,5_6_7,382303,0,5,5/27/2016, 5:45:42 PM
0,10,,_,420430,,NextRound,5/27/2016, 5:46:20 PM
0,11,3,3_6_0,445477,1,6,5/27/2016, 5:46:45 PM
0,12,,_,467851,,NextRound,5/27/2016, 5:47:07 PM
0,13,4,1_2_4,478315,2,4,5/27/2016, 5:47:18 PM
0,14,,_,486867,,NextRound,5/27/2016, 5:47:26 PM
0,15,0,5_3_0,493426,0,5,5/27/2016, 5:47:33 PM
1,-1,,_,499002,,NextRound,5/27/2016, 5:47:39 PM
1,0,,_,505153,,NextRound,5/27/2016, 5:47:45 PM
1,1,2,7_2_3,511154,1,2,5/27/2016, 5:47:51 PM
1,2,,_,522017,,NextRound,5/27/2016, 5:48:02 PM
1,3,0,5_3_0,527529,0,5,5/27/2016, 5:48:07 PM
1,4,,_,542216,,NextRound,5/27/2016, 5:48:22 PM
1,5,3,3_6_0,554744,0,3,5/27/2016, 5:48:34 PM
1,6,,_,568279,,NextRound,5/27/2016, 5:48:48 PM
1,7,7,4_7_2,580078,0,4,5/27/2016, 5:49:00 PM
1,8,,_,587542,,NextRound,5/27/2016, 5:49:07 PM
1,9,1,1_0_3,593031,0,1,5/27/2016, 5:49:13 PM
1,10,,_,606461,,NextRound,5/27/2016, 5:49:26 PM
1,11,6,7_6_2,625116,1,6,5/27/2016, 5:49:45 PM
1,12,,_,643820,,NextRound,5/27/2016, 5:50:03 PM
1,13,5,5_6_7,652284,2,7,5/27/2016, 5:50:12 PM
1,14,,_,665403,,NextRound,5/27/2016, 5:50:25 PM
1,15,4,1_2_4,680482,2,4,5/27/2016, 5:50:40 PM
2,-1,,_,686442,,NextRound,5/27/2016, 5:50:46 PM
2,0,,_,698442,,NextRound,5/27/2016, 5:50:58 PM
2,1,0,5_3_0,706793,1,3,5/27/2016, 5:51:06 PM
2,2,,_,713641,,NextRound,5/27/2016, 5:51:13 PM
2,3,7,4_7_2,726208,1,7,5/27/2016, 5:51:26 PM
2,4,,_,740080,,NextRound,5/27/2016, 5:51:40 PM
2,5,3,3_6_0,753855,0,3,5/27/2016, 5:51:53 PM
2,6,,_,763359,,NextRound,5/27/2016, 5:52:03 PM
2,7,1,1_0_3,770758,0,1,5/27/2016, 5:52:10 PM
2,8,,_,778839,,NextRound,5/27/2016, 5:52:18 PM
2,9,4,1_2_4,788390,1,2,5/27/2016, 5:52:28 PM
2,10,,_,794781,,NextRound,5/27/2016, 5:52:34 PM
2,11,2,7_2_3,804629,2,3,5/27/2016, 5:52:44 PM
2,12,,_,818029,,NextRound,5/27/2016, 5:52:58 PM
2,13,5,5_6_7,843179,2,7,5/27/2016, 5:53:23 PM
2,14,,_,853899,,NextRound,5/27/2016, 5:53:33 PM
2,15,6,7_6_2,864803,1,6,5/27/2016, 5:53:44 PM
3,-1,,_,871178,,NextRound,5/27/2016, 5:53:51 PM
3,0,,_,881570,,NextRound,5/27/2016, 5:54:01 PM
3,1,5,5_6_7,889577,2,7,5/27/2016, 5:54:09 PM
3,2,,_,901761,,NextRound,5/27/2016, 5:54:21 PM
3,3,3,3_6_0,909928,0,3,5/27/2016, 5:54:29 PM
3,4,,_,916104,,NextRound,5/27/2016, 5:54:36 PM
3,5,2,7_2_3,929272,1,2,5/27/2016, 5:54:49 PM
3,6,,_,938119,,NextRound,5/27/2016, 5:54:58 PM
3,7,1,1_0_3,941631,0,1,5/27/2016, 5:55:01 PM
3,8,,_,954894,,NextRound,5/27/2016, 5:55:14 PM
3,9,6,7_6_2,967214,1,6,5/27/2016, 5:55:27 PM
3,10,,_,976054,,NextRound,5/27/2016, 5:55:36 PM
3,11,7,4_7_2,986325,1,7,5/27/2016, 5:55:46 PM
3,12,,_,995366,,NextRound,5/27/2016, 5:55:55 PM
3,13,4,1_2_4,1006021,2,4,5/27/2016, 5:56:06 PM
3,14,,_,1016500,,NextRound,5/27/2016, 5:56:16 PM
3,15,0,5_3_0,1026316,1,3,5/27/2016, 5:56:26 PM
