game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,46516,,NextRound,5/26/2016, 5:31:40 PM
0,0,6,6_1_2,69164,0,6,5/26/2016, 5:32:03 PM
0,1,,_,112386,,NextRound,5/26/2016, 5:32:46 PM
0,2,2,3_4_2,159481,2,2,5/26/2016, 5:33:33 PM
0,3,,_,202672,,NextRound,5/26/2016, 5:34:16 PM
0,4,4,6_4_5,214591,0,6,5/26/2016, 5:34:28 PM
0,5,,_,245143,,NextRound,5/26/2016, 5:34:59 PM
0,6,5,1_5_7,267278,0,1,5/26/2016, 5:35:21 PM
0,7,,_,280982,,NextRound,5/26/2016, 5:35:35 PM
0,8,0,0_6_1,291062,0,0,5/26/2016, 5:35:45 PM
0,9,,_,321541,,NextRound,5/26/2016, 5:36:15 PM
0,10,1,4_0_1,331869,2,1,5/26/2016, 5:36:26 PM
0,11,,_,393900,,NextRound,5/26/2016, 5:37:28 PM
0,12,7,0_7_5,407635,1,7,5/26/2016, 5:37:41 PM
0,13,,_,423690,,NextRound,5/26/2016, 5:37:57 PM
0,14,3,5_4_3,440690,2,3,5/26/2016, 5:38:14 PM
0,15,,_,468809,,NextRound,5/26/2016, 5:38:42 PM
1,-1,,_,473353,,NextRound,5/26/2016, 5:38:47 PM
1,0,7,0_7_5,486225,1,7,5/26/2016, 5:39:00 PM
1,1,,_,499648,,NextRound,5/26/2016, 5:39:13 PM
1,2,4,6_4_5,536207,1,4,5/26/2016, 5:39:50 PM
1,3,,_,546847,,NextRound,5/26/2016, 5:40:01 PM
1,4,1,4_0_1,555431,2,1,5/26/2016, 5:40:09 PM
1,5,,_,565863,,NextRound,5/26/2016, 5:40:20 PM
1,6,5,1_5_7,574415,1,5,5/26/2016, 5:40:28 PM
1,7,,_,585326,,NextRound,5/26/2016, 5:40:39 PM
1,8,3,5_4_3,592222,2,3,5/26/2016, 5:40:46 PM
1,9,,_,617734,,NextRound,5/26/2016, 5:41:11 PM
1,10,2,3_4_2,643901,0,3,5/26/2016, 5:41:38 PM
1,11,,_,655620,,NextRound,5/26/2016, 5:41:49 PM
1,12,0,0_6_1,679004,0,0,5/26/2016, 5:42:13 PM
1,13,,_,696539,,NextRound,5/26/2016, 5:42:30 PM
1,14,6,6_1_2,710635,0,6,5/26/2016, 5:42:44 PM
1,15,,_,722971,,NextRound,5/26/2016, 5:42:57 PM
2,-1,,_,727451,,NextRound,5/26/2016, 5:43:01 PM
2,0,2,3_4_2,763090,2,2,5/26/2016, 5:43:37 PM
2,1,,_,776330,,NextRound,5/26/2016, 5:43:50 PM
2,2,3,5_4_3,782097,2,3,5/26/2016, 5:43:56 PM
2,3,,_,795921,,NextRound,5/26/2016, 5:44:10 PM
2,4,5,1_5_7,813025,1,5,5/26/2016, 5:44:27 PM
2,5,,_,821496,,NextRound,5/26/2016, 5:44:35 PM
2,6,7,0_7_5,829952,1,7,5/26/2016, 5:44:44 PM
2,7,,_,844968,,NextRound,5/26/2016, 5:44:59 PM
2,8,1,4_0_1,854367,2,1,5/26/2016, 5:45:08 PM
2,9,,_,868615,,NextRound,5/26/2016, 5:45:22 PM
2,10,4,6_4_5,901030,1,4,5/26/2016, 5:45:55 PM
2,11,,_,910542,,NextRound,5/26/2016, 5:46:04 PM
2,12,0,0_6_1,917566,0,0,5/26/2016, 5:46:11 PM
2,13,,_,930805,,NextRound,5/26/2016, 5:46:24 PM
2,14,6,6_1_2,943421,0,6,5/26/2016, 5:46:37 PM
2,15,,_,953973,,NextRound,5/26/2016, 5:46:48 PM
3,-1,,_,957045,,NextRound,5/26/2016, 5:46:51 PM
3,0,1,4_0_1,964596,2,1,5/26/2016, 5:46:58 PM
3,1,,_,977460,,NextRound,5/26/2016, 5:47:11 PM
3,2,6,6_1_2,983788,0,6,5/26/2016, 5:47:17 PM
3,3,,_,993252,,NextRound,5/26/2016, 5:47:27 PM
3,4,4,6_4_5,1020899,1,4,5/26/2016, 5:47:55 PM
3,5,,_,1030107,,NextRound,5/26/2016, 5:48:04 PM
3,6,2,3_4_2,1035387,2,2,5/26/2016, 5:48:09 PM
3,7,,_,1048834,,NextRound,5/26/2016, 5:48:23 PM
3,8,5,1_5_7,1055995,1,5,5/26/2016, 5:48:30 PM
3,9,,_,1064282,,NextRound,5/26/2016, 5:48:38 PM
3,10,3,5_4_3,1069706,2,3,5/26/2016, 5:48:43 PM
3,11,,_,1109314,,NextRound,5/26/2016, 5:49:23 PM
3,12,7,0_7_5,1119841,1,7,5/26/2016, 5:49:34 PM
3,13,,_,1130240,,NextRound,5/26/2016, 5:49:44 PM
3,14,0,0_6_1,1136544,0,0,5/26/2016, 5:49:50 PM
3,15,,_,1149760,,NextRound,5/26/2016, 5:50:03 PM
