game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,22458,,NextRound,5/17/2016, 4:00:11 PM
0,0,,_,47216,,NextRound,5/17/2016, 4:00:36 PM
0,1,5,5_6_7,163508,1,6,5/17/2016, 4:02:32 PM
0,2,,_,202378,,NextRound,5/17/2016, 4:03:11 PM
0,3,3,3_6_0,208786,2,0,5/17/2016, 4:03:18 PM
0,4,,_,228281,,NextRound,5/17/2016, 4:03:37 PM
0,5,2,7_2_3,238545,1,2,5/17/2016, 4:03:47 PM
0,6,,_,262800,,NextRound,5/17/2016, 4:04:12 PM
0,7,1,1_0_3,268688,0,1,5/17/2016, 4:04:17 PM
0,8,,_,289047,,NextRound,5/17/2016, 4:04:38 PM
0,9,6,7_6_2,314958,1,6,5/17/2016, 4:05:04 PM
0,10,,_,344709,,NextRound,5/17/2016, 4:05:33 PM
0,11,7,4_7_2,367516,0,4,5/17/2016, 4:05:56 PM
0,12,,_,392379,,NextRound,5/17/2016, 4:06:21 PM
0,13,4,1_2_4,424778,1,2,5/17/2016, 4:06:54 PM
0,14,,_,448689,,NextRound,5/17/2016, 4:07:17 PM
0,15,0,5_3_0,472760,2,0,5/17/2016, 4:07:42 PM
1,-1,,_,482127,,NextRound,5/17/2016, 4:07:51 PM
1,0,,_,530461,,NextRound,5/17/2016, 4:08:39 PM
1,1,7,4_7_2,540724,0,4,5/17/2016, 4:08:49 PM
1,2,,_,564739,,NextRound,5/17/2016, 4:09:14 PM
1,3,6,7_6_2,571043,1,6,5/17/2016, 4:09:20 PM
1,4,,_,594234,,NextRound,5/17/2016, 4:09:43 PM
1,5,1,1_0_3,599058,0,1,5/17/2016, 4:09:48 PM
1,6,,_,614234,,NextRound,5/17/2016, 4:10:03 PM
1,7,2,7_2_3,619930,1,2,5/17/2016, 4:10:09 PM
1,8,,_,634849,,NextRound,5/17/2016, 4:10:24 PM
1,9,5,5_6_7,642145,0,5,5/17/2016, 4:10:31 PM
1,10,,_,661488,,NextRound,5/17/2016, 4:10:50 PM
1,11,3,3_6_0,683719,2,0,5/17/2016, 4:11:12 PM
1,12,,_,705654,,NextRound,5/17/2016, 4:11:34 PM
1,13,4,1_2_4,713886,2,4,5/17/2016, 4:11:43 PM
1,14,,_,733125,,NextRound,5/17/2016, 4:12:02 PM
1,15,0,5_3_0,744732,2,0,5/17/2016, 4:12:14 PM
2,-1,,_,756052,,NextRound,5/17/2016, 4:12:25 PM
2,0,,_,772587,,NextRound,5/17/2016, 4:12:41 PM
2,1,2,7_2_3,783811,2,3,5/17/2016, 4:12:53 PM
2,2,,_,797355,,NextRound,5/17/2016, 4:13:06 PM
2,3,0,5_3_0,813450,2,0,5/17/2016, 4:13:22 PM
2,4,,_,827905,,NextRound,5/17/2016, 4:13:37 PM
2,5,3,3_6_0,840593,2,0,5/17/2016, 4:13:49 PM
2,6,,_,856296,,NextRound,5/17/2016, 4:14:05 PM
2,7,7,4_7_2,864136,1,7,5/17/2016, 4:14:13 PM
2,8,,_,877095,,NextRound,5/17/2016, 4:14:26 PM
2,9,1,1_0_3,879655,0,1,5/17/2016, 4:14:28 PM
2,10,,_,892671,,NextRound,5/17/2016, 4:14:41 PM
2,11,6,7_6_2,901974,1,6,5/17/2016, 4:14:51 PM
2,12,,_,913342,,NextRound,5/17/2016, 4:15:02 PM
2,13,5,5_6_7,918462,0,5,5/17/2016, 4:15:07 PM
2,14,,_,936989,,NextRound,5/17/2016, 4:15:26 PM
2,15,4,1_2_4,944645,2,4,5/17/2016, 4:15:33 PM
3,-1,,_,952188,,NextRound,5/17/2016, 4:15:41 PM
3,0,,_,964852,,NextRound,5/17/2016, 4:15:54 PM
3,1,0,5_3_0,974267,2,0,5/17/2016, 4:16:03 PM
3,2,,_,995707,,NextRound,5/17/2016, 4:16:24 PM
3,3,7,4_7_2,1003603,1,7,5/17/2016, 4:16:32 PM
3,4,,_,1014667,,NextRound,5/17/2016, 4:16:43 PM
3,5,3,3_6_0,1022922,0,3,5/17/2016, 4:16:52 PM
3,6,,_,1032753,,NextRound,5/17/2016, 4:17:02 PM
3,7,1,1_0_3,1036513,0,1,5/17/2016, 4:17:05 PM
3,8,,_,1046665,,NextRound,5/17/2016, 4:17:15 PM
3,9,4,1_2_4,1054064,2,4,5/17/2016, 4:17:23 PM
3,10,,_,1062584,,NextRound,5/17/2016, 4:17:31 PM
3,11,2,7_2_3,1071616,2,3,5/17/2016, 4:17:40 PM
3,12,,_,1080687,,NextRound,5/17/2016, 4:17:49 PM
3,13,5,5_6_7,1087904,0,5,5/17/2016, 4:17:57 PM
3,14,,_,1096935,,NextRound,5/17/2016, 4:18:06 PM
3,15,6,7_6_2,1104702,1,6,5/17/2016, 4:18:13 PM
