game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,27482,,NextRound,5/19/2016, 11:39:32 AM
0,0,1,4_0_1,49930,2,1,5/19/2016, 11:39:54 AM
0,1,,_,68177,,NextRound,5/19/2016, 11:40:12 AM
0,2,6,6_1_2,86784,1,1,5/19/2016, 11:40:31 AM
0,3,,_,100088,,NextRound,5/19/2016, 11:40:44 AM
0,4,4,6_4_5,118967,1,4,5/19/2016, 11:41:03 AM
0,5,,_,130023,,NextRound,5/19/2016, 11:41:14 AM
0,6,2,3_4_2,139774,2,2,5/19/2016, 11:41:24 AM
0,7,,_,151126,,NextRound,5/19/2016, 11:41:35 AM
0,8,5,1_5_7,163910,1,5,5/19/2016, 11:41:48 AM
0,9,,_,174142,,NextRound,5/19/2016, 11:41:58 AM
0,10,3,5_4_3,182741,2,3,5/19/2016, 11:42:07 AM
0,11,,_,205732,,NextRound,5/19/2016, 11:42:30 AM
0,12,7,0_7_5,214564,1,7,5/19/2016, 11:42:39 AM
0,13,,_,226404,,NextRound,5/19/2016, 11:42:51 AM
0,14,0,0_6_1,236475,0,0,5/19/2016, 11:43:01 AM
0,15,,_,279858,,NextRound,5/19/2016, 11:43:44 AM
1,-1,,_,283882,,NextRound,5/19/2016, 11:43:48 AM
1,0,6,6_1_2,296154,1,1,5/19/2016, 11:44:00 AM
1,1,,_,304523,,NextRound,5/19/2016, 11:44:09 AM
1,2,2,3_4_2,312849,2,2,5/19/2016, 11:44:17 AM
1,3,,_,322993,,NextRound,5/19/2016, 11:44:27 AM
1,4,4,6_4_5,332529,1,4,5/19/2016, 11:44:37 AM
1,5,,_,339584,,NextRound,5/19/2016, 11:44:44 AM
1,6,5,1_5_7,347872,1,5,5/19/2016, 11:44:52 AM
1,7,,_,354856,,NextRound,5/19/2016, 11:44:59 AM
1,8,0,0_6_1,363336,0,0,5/19/2016, 11:45:08 AM
1,9,,_,370471,,NextRound,5/19/2016, 11:45:15 AM
1,10,1,4_0_1,379415,2,1,5/19/2016, 11:45:24 AM
1,11,,_,386624,,NextRound,5/19/2016, 11:45:31 AM
1,12,7,0_7_5,394679,1,7,5/19/2016, 11:45:39 AM
1,13,,_,405199,,NextRound,5/19/2016, 11:45:49 AM
1,14,3,5_4_3,413166,2,3,5/19/2016, 11:45:57 AM
1,15,,_,422023,,NextRound,5/19/2016, 11:46:06 AM
2,-1,,_,425246,,NextRound,5/19/2016, 11:46:09 AM
2,0,7,0_7_5,433406,1,7,5/19/2016, 11:46:18 AM
2,1,,_,441189,,NextRound,5/19/2016, 11:46:25 AM
2,2,4,6_4_5,448645,1,4,5/19/2016, 11:46:33 AM
2,3,,_,455517,,NextRound,5/19/2016, 11:46:40 AM
2,4,1,4_0_1,464932,2,1,5/19/2016, 11:46:49 AM
2,5,,_,472117,,NextRound,5/19/2016, 11:46:56 AM
2,6,5,1_5_7,482539,1,5,5/19/2016, 11:47:07 AM
2,7,,_,490795,,NextRound,5/19/2016, 11:47:15 AM
2,8,3,5_4_3,499363,2,3,5/19/2016, 11:47:24 AM
2,9,,_,505595,,NextRound,5/19/2016, 11:47:30 AM
2,10,2,3_4_2,512250,2,2,5/19/2016, 11:47:36 AM
2,11,,_,518474,,NextRound,5/19/2016, 11:47:43 AM
2,12,0,0_6_1,526874,0,0,5/19/2016, 11:47:51 AM
2,13,,_,533194,,NextRound,5/19/2016, 11:47:57 AM
2,14,6,6_1_2,540306,1,1,5/19/2016, 11:48:05 AM
2,15,,_,547378,,NextRound,5/19/2016, 11:48:12 AM
3,-1,,_,550785,,NextRound,5/19/2016, 11:48:15 AM
3,0,2,3_4_2,557257,2,2,5/19/2016, 11:48:21 AM
3,1,,_,564537,,NextRound,5/19/2016, 11:48:29 AM
3,2,3,5_4_3,570881,2,3,5/19/2016, 11:48:35 AM
3,3,,_,577961,,NextRound,5/19/2016, 11:48:42 AM
3,4,5,1_5_7,588368,1,5,5/19/2016, 11:48:53 AM
3,5,,_,595408,,NextRound,5/19/2016, 11:49:00 AM
3,6,7,0_7_5,602848,1,7,5/19/2016, 11:49:07 AM
3,7,,_,608392,,NextRound,5/19/2016, 11:49:13 AM
3,8,1,4_0_1,615408,2,1,5/19/2016, 11:49:20 AM
3,9,,_,625319,,NextRound,5/19/2016, 11:49:30 AM
3,10,4,6_4_5,632959,1,4,5/19/2016, 11:49:37 AM
3,11,,_,639431,,NextRound,5/19/2016, 11:49:44 AM
3,12,0,0_6_1,647983,0,0,5/19/2016, 11:49:52 AM
3,13,,_,655007,,NextRound,5/19/2016, 11:49:59 AM
3,14,6,6_1_2,662934,1,1,5/19/2016, 11:50:07 AM
3,15,,_,669655,,NextRound,5/19/2016, 11:50:14 AM
